shipment_id,order_id,courier,shipment_date,delivery_date,shipping_status
6020,6020,Ecom Express,2024-02-05,2024-02-06,In Transit
6021,6021,India Post,2024-01-19,2024-01-20,Delivered
6022,6022,Delhivery,2025-06-15,2025-06-20,Delivered
6023,6023,BlueDart,2024-07-09,2024-07-10,Delivered
6024,6024,Delhivery,2024-12-29,2024-12-30,Delivered
6025,6025,Delhivery,2023-03-13,2023-03-15,Delivered
6026,6026,Delhivery,2024-01-07,2024-01-11,Delivered
6027,6027,Ecom Express,2024-08-05,2024-08-09,Delivered
6028,6028,Delhivery,2024-07-01,2024-07-04,Delivered
6029,6029,XpressBees,2025-08-09,2025-08-10,Delivered
6030,6030,BlueDart,2023-05-12,2023-05-15,Delivered
6031,6031,BlueDart,2024-02-23,2024-03-01,Delivered
6032,6032,India Post,2025-10-25,2025-10-30,Delivered
6033,6033,Ecom Express,2025-04-22,2025-04-24,Delivered
6034,6034,India Post,2023-09-17,2023-09-24,Delivered
6035,6035,BlueDart,2023-01-10,2023-01-13,Delivered
6036,6036,Ecom Express,2023-05-05,2023-05-08,Delivered
6037,6037,Delhivery,2023-04-01,2023-04-03,In Transit
6038,6038,Delhivery,2025-12-01,2025-12-08,Delivered
6039,6039,India Post,2023-05-14,2023-05-17,In Transit
6040,6040,BlueDart,2024-10-23,2024-10-28,Delivered
6041,6041,BlueDart,2023-10-22,2023-10-24,In Transit
6042,6042,BlueDart,2024-04-24,2024-04-28,In Transit
6043,6043,Delhivery,2025-02-23,2025-02-25,In Transit
6044,6044,XpressBees,2025-05-26,2025-05-27,In Transit
6045,6045,Delhivery,2023-11-30,2023-12-01,In Transit
6046,6046,Delhivery,2023-08-02,2023-08-09,In Transit
6047,6047,XpressBees,2023-03-06,2023-03-12,Delivered
6048,6048,India Post,2024-08-21,2024-08-27,Delivered
6049,6049,India Post,2025-08-24,2025-08-30,In Transit
6050,6050,BlueDart,2025-10-11,2025-10-17,Delivered
6051,6051,XpressBees,2023-01-26,2023-01-29,Delivered
6052,6052,BlueDart,2023-06-19,2023-06-20,Delivered
6053,6053,XpressBees,2023-09-24,2023-09-26,Delivered
6054,6054,Ecom Express,2025-11-30,2025-12-06,In Transit
6055,6055,India Post,2023-12-09,2023-12-11,Delivered
6056,6056,India Post,2024-05-26,2024-06-02,In Transit
6057,6057,XpressBees,2023-04-10,2023-04-13,Delivered
6058,6058,Ecom Express,2025-05-22,2025-05-23,Delivered
6059,6059,BlueDart,2024-05-30,2024-06-05,In Transit
6060,6060,Ecom Express,2025-07-12,2025-07-13,Delivered
6061,6061,Delhivery,2025-12-04,2025-12-05,Delivered
6062,6062,Ecom Express,2024-06-15,2024-06-18,Delivered
6063,6063,XpressBees,2025-09-19,2025-09-24,In Transit
6064,6064,XpressBees,2024-07-11,2024-07-12,Delivered
6065,6065,BlueDart,2024-12-23,2024-12-29,Delivered
6066,6066,XpressBees,2025-04-16,2025-04-18,Delivered
6067,6067,Ecom Express,2024-01-08,2024-01-10,Delivered
6068,6068,Ecom Express,2024-12-09,2024-12-12,Delivered
6069,6069,BlueDart,2025-11-29,2025-12-01,Delivered
6070,6070,India Post,2025-09-27,2025-09-28,Delivered
6071,6071,XpressBees,2023-02-13,2023-02-18,Delivered
6072,6072,Delhivery,2024-02-10,2024-02-13,In Transit
6073,6073,India Post,2023-01-07,2023-01-11,Delivered
6074,6074,Ecom Express,2024-05-17,2024-05-24,In Transit
6075,6075,Ecom Express,2025-04-20,2025-04-24,Delivered
6076,6076,Delhivery,2024-10-30,2024-11-05,Delivered
6077,6077,XpressBees,2024-10-21,2024-10-25,Delivered
6078,6078,India Post,2023-11-10,2023-11-13,Delivered
6079,6079,Ecom Express,2023-04-18,2023-04-19,In Transit
6080,6080,XpressBees,2024-12-24,2024-12-30,Delivered
6081,6081,India Post,2024-12-06,2024-12-12,Delivered
6082,6082,XpressBees,2023-11-01,2023-11-07,In Transit
6083,6083,Delhivery,2023-05-30,2023-06-01,Delivered
6084,6084,India Post,2025-04-18,2025-04-20,Delivered
6085,6085,India Post,2024-07-24,2024-07-27,Delivered
6086,6086,India Post,2024-04-11,2024-04-14,Delivered
6087,6087,Delhivery,2023-05-18,2023-05-23,In Transit
6088,6088,Delhivery,2025-10-12,2025-10-13,Delivered
6089,6089,Delhivery,2024-02-27,2024-03-01,Delivered
6090,6090,Ecom Express,2024-04-13,2024-04-14,In Transit
6091,6091,Ecom Express,2024-02-10,2024-02-15,Delivered
6092,6092,BlueDart,2024-11-20,2024-11-23,Delivered
6093,6093,BlueDart,2025-10-25,2025-10-30,Delivered
6094,6094,XpressBees,2023-07-15,2023-07-18,In Transit
6095,6095,XpressBees,2023-10-11,2023-10-13,In Transit
6096,6096,BlueDart,2024-02-03,2024-02-07,Delivered
6097,6097,Ecom Express,2025-04-29,2025-05-03,In Transit
6098,6098,XpressBees,2024-09-17,2024-09-21,In Transit
6099,6099,XpressBees,2025-12-08,2025-12-11,In Transit
6100,6100,XpressBees,2024-12-03,2024-12-06,In Transit
6101,6101,BlueDart,2023-04-30,2023-05-03,Delivered
6102,6102,Ecom Express,2025-10-30,2025-11-04,In Transit
6103,6103,India Post,2024-09-20,2024-09-21,Delivered
6104,6104,India Post,2024-04-13,2024-04-19,Delivered
6105,6105,XpressBees,2024-09-04,2024-09-10,Delivered
6106,6106,Ecom Express,2023-08-08,2023-08-09,Delivered
6107,6107,BlueDart,2025-01-12,2025-01-16,Delivered
6108,6108,BlueDart,2023-07-21,2023-07-25,Delivered
6109,6109,Delhivery,2023-06-01,2023-06-06,Delivered
6110,6110,Ecom Express,2025-06-29,2025-07-02,Delivered
6111,6111,Delhivery,2023-11-05,2023-11-12,In Transit
6112,6112,BlueDart,2025-12-12,2025-12-17,In Transit
6113,6113,XpressBees,2023-09-29,2023-10-02,In Transit
6114,6114,BlueDart,2025-02-25,2025-02-26,In Transit
6115,6115,BlueDart,2025-07-07,2025-07-14,Delivered
6116,6116,BlueDart,2023-04-24,2023-04-29,Delivered
6117,6117,XpressBees,2025-10-25,2025-11-01,Delivered
6118,6118,Delhivery,2024-07-28,2024-08-02,Delivered
6119,6119,XpressBees,2025-05-16,2025-05-19,Delivered
6120,6120,India Post,2024-04-26,2024-04-28,Delivered
6121,6121,XpressBees,2025-09-16,2025-09-22,Delivered
6122,6122,XpressBees,2024-01-23,2024-01-28,Delivered
6123,6123,XpressBees,2024-02-03,2024-02-09,Delivered
6124,6124,Ecom Express,2025-06-06,2025-06-07,Delivered
6125,6125,XpressBees,2025-08-14,2025-08-16,In Transit
6126,6126,BlueDart,2023-07-27,2023-07-28,In Transit
6127,6127,BlueDart,2024-05-17,2024-05-19,In Transit
6128,6128,Delhivery,2023-02-25,2023-02-26,Delivered
6129,6129,India Post,2023-01-26,2023-02-01,In Transit
6130,6130,Ecom Express,2024-12-31,2025-01-06,In Transit
6131,6131,Delhivery,2023-08-08,2023-08-14,Delivered
6132,6132,Delhivery,2023-03-02,2023-03-08,In Transit
6133,6133,BlueDart,2023-10-05,2023-10-09,In Transit
6134,6134,India Post,2025-06-10,2025-06-17,In Transit
6135,6135,Delhivery,2023-09-05,2023-09-11,Delivered
6136,6136,India Post,2025-01-26,2025-01-30,Delivered
6137,6137,Ecom Express,2023-03-05,2023-03-08,Delivered
6138,6138,Delhivery,2025-09-26,2025-10-03,In Transit
6139,6139,India Post,2025-04-27,2025-05-03,Delivered
6140,6140,BlueDart,2025-08-02,2025-08-05,Delivered
6141,6141,Delhivery,2024-09-26,2024-09-28,In Transit
6142,6142,Ecom Express,2023-09-30,2023-10-05,Delivered
6143,6143,India Post,2025-11-11,2025-11-16,Delivered
6144,6144,India Post,2025-03-07,2025-03-08,Delivered
6145,6145,Delhivery,2025-06-03,2025-06-07,Delivered
6146,6146,BlueDart,2024-03-24,2024-03-25,Delivered
6147,6147,BlueDart,2023-12-11,2023-12-13,Delivered
6148,6148,BlueDart,2025-08-08,2025-08-15,Delivered
6149,6149,Ecom Express,2023-11-27,2023-12-02,In Transit
6150,6150,India Post,2024-04-15,2024-04-17,Delivered
6151,6151,XpressBees,2025-12-24,2025-12-28,In Transit
6152,6152,India Post,2025-02-09,2025-02-10,In Transit
6153,6153,XpressBees,2025-09-16,2025-09-18,Delivered
6154,6154,BlueDart,2025-10-15,2025-10-21,Delivered
6155,6155,XpressBees,2025-02-01,2025-02-04,Delivered
6156,6156,XpressBees,2024-02-15,2024-02-16,Delivered
6157,6157,XpressBees,2023-10-02,2023-10-03,In Transit
6158,6158,Delhivery,2025-04-04,2025-04-08,Delivered
6159,6159,BlueDart,2023-08-07,2023-08-09,In Transit
6160,6160,BlueDart,2023-10-21,2023-10-28,Delivered
6161,6161,XpressBees,2023-08-22,2023-08-24,Delivered
6162,6162,Delhivery,2024-01-30,2024-02-06,Delivered
6163,6163,Ecom Express,2024-02-29,2024-03-04,Delivered
6164,6164,India Post,2023-09-17,2023-09-18,In Transit
6165,6165,India Post,2023-04-07,2023-04-11,Delivered
6166,6166,Ecom Express,2024-06-10,2024-06-17,In Transit
6167,6167,BlueDart,2023-07-16,2023-07-20,Delivered
6168,6168,BlueDart,2024-10-18,2024-10-24,Delivered
6169,6169,India Post,2025-07-27,2025-07-30,Delivered
6170,6170,India Post,2024-06-14,2024-06-16,Delivered
6171,6171,Delhivery,2024-07-29,2024-08-03,Delivered
6172,6172,India Post,2024-08-18,2024-08-21,In Transit
6173,6173,XpressBees,2025-11-09,2025-11-11,Delivered
6174,6174,XpressBees,2025-08-27,2025-09-03,Delivered
6175,6175,Ecom Express,2023-11-06,2023-11-10,Delivered
6176,6176,BlueDart,2024-01-04,2024-01-06,Delivered
6177,6177,Ecom Express,2023-03-13,2023-03-15,In Transit
6178,6178,XpressBees,2025-08-14,2025-08-16,Delivered
6179,6179,BlueDart,2025-07-25,2025-07-31,Delivered
6180,6180,Ecom Express,2025-05-05,2025-05-06,Delivered
6181,6181,Delhivery,2025-08-14,2025-08-19,Delivered
6182,6182,India Post,2025-10-29,2025-11-01,In Transit
6183,6183,XpressBees,2023-11-22,2023-11-26,In Transit
6184,6184,India Post,2025-11-17,2025-11-24,Delivered
6185,6185,Ecom Express,2023-02-27,2023-03-05,Delivered
6186,6186,India Post,2023-08-14,2023-08-17,Delivered
6187,6187,Delhivery,2023-06-07,2023-06-11,Delivered
6188,6188,BlueDart,2025-06-03,2025-06-10,Delivered
6189,6189,Delhivery,2024-04-02,2024-04-04,Delivered
6190,6190,India Post,2023-02-11,2023-02-12,In Transit
6191,6191,Ecom Express,2024-02-24,2024-02-26,Delivered
6192,6192,Delhivery,2024-09-09,2024-09-11,Delivered
6193,6193,Delhivery,2025-09-18,2025-09-22,Delivered
6194,6194,XpressBees,2025-11-04,2025-11-08,In Transit
6195,6195,Ecom Express,2024-05-23,2024-05-25,Delivered
6196,6196,Ecom Express,2023-03-27,2023-04-01,Delivered
6197,6197,Delhivery,2023-05-10,2023-05-15,Delivered
6198,6198,XpressBees,2023-02-27,2023-03-02,Delivered
6199,6199,Ecom Express,2023-09-12,2023-09-18,Delivered
6200,6200,India Post,2023-06-19,2023-06-25,Delivered
6201,6201,India Post,2024-01-28,2024-02-01,In Transit
6202,6202,Ecom Express,2023-08-28,2023-09-01,Delivered
6203,6203,XpressBees,2023-05-16,2023-05-23,Delivered
6204,6204,XpressBees,2023-12-02,2023-12-09,Delivered
6205,6205,India Post,2023-03-16,2023-03-21,Delivered
6206,6206,India Post,2023-06-11,2023-06-18,In Transit
6207,6207,BlueDart,2024-08-17,2024-08-19,Delivered
6208,6208,India Post,2024-04-21,2024-04-26,Delivered
6209,6209,India Post,2023-07-02,2023-07-06,In Transit
6210,6210,India Post,2025-04-26,2025-04-28,Delivered
6211,6211,Delhivery,2023-01-31,2023-02-01,Delivered
6212,6212,Ecom Express,2023-09-05,2023-09-07,In Transit
6213,6213,BlueDart,2025-05-06,2025-05-11,Delivered
6214,6214,BlueDart,2023-12-08,2023-12-13,Delivered
6215,6215,BlueDart,2024-12-11,2024-12-18,Delivered
6216,6216,Delhivery,2025-07-03,2025-07-09,Delivered
6217,6217,India Post,2023-12-24,2023-12-28,Delivered
6218,6218,Ecom Express,2024-01-09,2024-01-15,In Transit
6219,6219,India Post,2024-02-25,2024-02-27,In Transit
6220,6220,Delhivery,2024-02-14,2024-02-17,Delivered
6221,6221,XpressBees,2025-05-05,2025-05-08,Delivered
6222,6222,BlueDart,2023-04-26,2023-05-01,Delivered
6223,6223,Delhivery,2023-01-04,2023-01-10,Delivered
6224,6224,XpressBees,2024-07-22,2024-07-28,In Transit
6225,6225,Ecom Express,2025-11-22,2025-11-23,Delivered
6226,6226,Delhivery,2023-11-27,2023-12-02,Delivered
6227,6227,Delhivery,2025-09-18,2025-09-25,In Transit
6228,6228,India Post,2025-07-26,2025-07-28,Delivered
6229,6229,India Post,2023-08-27,2023-08-29,In Transit
6230,6230,Ecom Express,2023-02-28,2023-03-03,Delivered
6231,6231,BlueDart,2025-05-07,2025-05-12,Delivered
6232,6232,XpressBees,2024-08-11,2024-08-18,In Transit
6233,6233,India Post,2025-03-19,2025-03-24,Delivered
6234,6234,BlueDart,2024-05-31,2024-06-07,Delivered
6235,6235,Ecom Express,2023-08-31,2023-09-05,Delivered
6236,6236,XpressBees,2023-11-08,2023-11-11,Delivered
6237,6237,Delhivery,2024-02-03,2024-02-10,Delivered
6238,6238,India Post,2025-12-08,2025-12-12,Delivered
6239,6239,BlueDart,2024-06-06,2024-06-07,Delivered
6240,6240,BlueDart,2024-07-08,2024-07-15,Delivered
6241,6241,India Post,2023-05-30,2023-06-05,Delivered
6242,6242,India Post,2023-10-04,2023-10-07,Delivered
6243,6243,Delhivery,2024-12-07,2024-12-14,Delivered
6244,6244,India Post,2024-03-05,2024-03-08,Delivered
6245,6245,Ecom Express,2023-07-21,2023-07-25,Delivered
6246,6246,BlueDart,2023-10-21,2023-10-26,Delivered
6247,6247,BlueDart,2023-05-19,2023-05-23,Delivered
6248,6248,India Post,2024-12-25,2024-12-28,Delivered
6249,6249,Ecom Express,2023-08-31,2023-09-01,Delivered
6250,6250,Ecom Express,2024-02-27,2024-03-03,In Transit
6251,6251,BlueDart,2023-01-29,2023-02-04,Delivered
6252,6252,India Post,2025-09-29,2025-10-06,Delivered
6253,6253,India Post,2024-08-16,2024-08-19,Delivered
6254,6254,Delhivery,2024-07-26,2024-08-01,Delivered
6255,6255,Delhivery,2023-07-02,2023-07-07,In Transit
6256,6256,India Post,2023-05-10,2023-05-17,Delivered
6257,6257,XpressBees,2024-10-08,2024-10-14,In Transit
6258,6258,XpressBees,2024-07-22,2024-07-26,In Transit
6259,6259,India Post,2025-04-23,2025-04-25,In Transit
6260,6260,XpressBees,2025-12-22,2025-12-26,Delivered
6261,6261,BlueDart,2025-01-21,2025-01-27,In Transit
6262,6262,Ecom Express,2024-04-27,2024-05-04,Delivered
6263,6263,Delhivery,2023-06-21,2023-06-27,In Transit
6264,6264,India Post,2023-09-06,2023-09-13,Delivered
6265,6265,XpressBees,2025-10-05,2025-10-07,Delivered
6266,6266,Delhivery,2025-04-08,2025-04-09,Delivered
6267,6267,Delhivery,2023-01-20,2023-01-27,In Transit
6268,6268,Delhivery,2024-05-09,2024-05-12,Delivered
6269,6269,XpressBees,2023-08-29,2023-09-03,In Transit
6270,6270,India Post,2025-12-08,2025-12-13,Delivered
6271,6271,XpressBees,2023-02-16,2023-02-22,Delivered
6272,6272,XpressBees,2025-05-27,2025-05-31,Delivered
6273,6273,Ecom Express,2024-05-09,2024-05-13,Delivered
6274,6274,XpressBees,2025-04-28,2025-05-01,Delivered
6275,6275,BlueDart,2024-08-27,2024-08-30,Delivered
6276,6276,Delhivery,2023-11-16,2023-11-22,Delivered
6277,6277,BlueDart,2023-12-03,2023-12-09,Delivered
6278,6278,India Post,2023-08-10,2023-08-15,Delivered
6279,6279,Delhivery,2025-10-06,2025-10-11,Delivered
6280,6280,Delhivery,2023-06-10,2023-06-12,In Transit
6281,6281,BlueDart,2023-04-21,2023-04-28,Delivered
6282,6282,India Post,2025-11-26,2025-12-03,Delivered
6283,6283,Ecom Express,2025-08-10,2025-08-16,Delivered
6284,6284,Ecom Express,2023-11-17,2023-11-20,Delivered
6285,6285,India Post,2023-02-23,2023-02-27,Delivered
6286,6286,Ecom Express,2025-08-31,2025-09-06,In Transit
6287,6287,India Post,2024-03-13,2024-03-19,Delivered
6288,6288,India Post,2023-05-23,2023-05-30,Delivered
6289,6289,Ecom Express,2024-11-02,2024-11-08,Delivered
6290,6290,BlueDart,2023-02-25,2023-03-02,Delivered
6291,6291,XpressBees,2024-02-05,2024-02-12,Delivered
6292,6292,XpressBees,2024-11-11,2024-11-17,Delivered
6293,6293,Delhivery,2025-09-21,2025-09-22,Delivered
6294,6294,Ecom Express,2024-05-20,2024-05-26,In Transit
6295,6295,Ecom Express,2024-10-23,2024-10-29,Delivered
6296,6296,Ecom Express,2025-12-13,2025-12-15,Delivered
6297,6297,Delhivery,2023-08-03,2023-08-09,Delivered
6298,6298,India Post,2024-05-03,2024-05-09,Delivered
6299,6299,Ecom Express,2025-03-31,2025-04-02,Delivered
6300,6300,BlueDart,2023-01-12,2023-01-14,In Transit
6301,6301,India Post,2024-02-23,2024-02-28,Delivered
6302,6302,India Post,2025-10-04,2025-10-06,Delivered
6303,6303,Delhivery,2023-06-19,2023-06-24,Delivered
6304,6304,Delhivery,2025-11-30,2025-12-01,In Transit
6305,6305,India Post,2024-08-07,2024-08-09,Delivered
6306,6306,India Post,2024-11-05,2024-11-08,Delivered
6307,6307,XpressBees,2023-02-05,2023-02-11,Delivered
6308,6308,BlueDart,2025-04-12,2025-04-15,Delivered
6309,6309,Ecom Express,2023-04-29,2023-05-03,Delivered
6310,6310,Ecom Express,2024-06-24,2024-06-29,In Transit
6311,6311,Delhivery,2023-04-30,2023-05-01,Delivered
6312,6312,XpressBees,2024-05-01,2024-05-03,Delivered
6313,6313,BlueDart,2025-03-31,2025-04-02,Delivered
6314,6314,Delhivery,2025-12-15,2025-12-20,In Transit
6315,6315,India Post,2024-01-30,2024-02-03,Delivered
6316,6316,Delhivery,2023-12-06,2023-12-08,In Transit
6317,6317,XpressBees,2025-08-14,2025-08-15,Delivered
6318,6318,Delhivery,2024-06-29,2024-07-03,Delivered
6319,6319,Ecom Express,2025-05-07,2025-05-13,In Transit
6320,6320,Delhivery,2024-04-21,2024-04-26,In Transit
6321,6321,India Post,2024-12-03,2024-12-10,Delivered
6322,6322,Ecom Express,2024-08-12,2024-08-16,Delivered
6323,6323,Delhivery,2023-02-09,2023-02-11,Delivered
6324,6324,India Post,2025-03-21,2025-03-28,In Transit
6325,6325,Ecom Express,2023-04-02,2023-04-06,Delivered
6326,6326,XpressBees,2025-08-09,2025-08-15,Delivered
6327,6327,BlueDart,2024-04-30,2024-05-05,Delivered
6328,6328,BlueDart,2025-01-02,2025-01-05,In Transit
6329,6329,XpressBees,2023-08-02,2023-08-05,Delivered
6330,6330,India Post,2025-07-13,2025-07-20,Delivered
6331,6331,Delhivery,2023-10-05,2023-10-10,Delivered
6332,6332,Delhivery,2023-05-02,2023-05-07,Delivered
6333,6333,India Post,2023-12-24,2023-12-29,Delivered
6334,6334,India Post,2025-01-16,2025-01-22,Delivered
6335,6335,XpressBees,2023-08-04,2023-08-07,In Transit
6336,6336,Ecom Express,2025-08-02,2025-08-07,In Transit
6337,6337,India Post,2025-08-08,2025-08-10,Delivered
6338,6338,India Post,2024-07-30,2024-08-02,Delivered
6339,6339,Ecom Express,2023-08-13,2023-08-15,In Transit
6340,6340,BlueDart,2025-11-04,2025-11-10,Delivered
6341,6341,Delhivery,2023-01-02,2023-01-05,In Transit
6342,6342,India Post,2024-02-24,2024-02-26,Delivered
6343,6343,India Post,2025-02-07,2025-02-08,Delivered
6344,6344,India Post,2023-07-22,2023-07-23,In Transit
6345,6345,Delhivery,2024-01-10,2024-01-13,Delivered
6346,6346,Ecom Express,2024-07-11,2024-07-16,Delivered
6347,6347,India Post,2024-10-29,2024-11-05,Delivered
6348,6348,Delhivery,2024-10-02,2024-10-06,Delivered
6349,6349,India Post,2024-01-02,2024-01-05,Delivered
6350,6350,Delhivery,2024-07-03,2024-07-10,Delivered
6351,6351,XpressBees,2024-05-28,2024-06-02,Delivered
6352,6352,BlueDart,2024-11-01,2024-11-06,Delivered
6353,6353,XpressBees,2023-11-07,2023-11-14,Delivered
6354,6354,Delhivery,2024-06-07,2024-06-12,Delivered
6355,6355,Ecom Express,2024-04-15,2024-04-17,Delivered
6356,6356,XpressBees,2024-10-02,2024-10-07,Delivered
6357,6357,BlueDart,2023-01-27,2023-02-01,In Transit
6358,6358,XpressBees,2024-08-15,2024-08-22,Delivered
6359,6359,Ecom Express,2025-10-21,2025-10-24,Delivered
6360,6360,India Post,2023-05-15,2023-05-17,Delivered
6361,6361,Delhivery,2024-05-01,2024-05-08,Delivered
6362,6362,XpressBees,2025-03-17,2025-03-24,Delivered
6363,6363,Delhivery,2023-11-11,2023-11-15,In Transit
6364,6364,BlueDart,2025-12-04,2025-12-07,Delivered
6365,6365,Ecom Express,2025-07-24,2025-07-25,In Transit
6366,6366,Ecom Express,2023-05-15,2023-05-19,Delivered
6367,6367,Ecom Express,2023-10-02,2023-10-05,Delivered
6368,6368,BlueDart,2025-10-22,2025-10-29,In Transit
6369,6369,Ecom Express,2024-01-15,2024-01-19,Delivered
6370,6370,India Post,2024-09-21,2024-09-25,In Transit
6371,6371,Ecom Express,2023-04-13,2023-04-16,Delivered
6372,6372,Delhivery,2025-11-30,2025-12-01,Delivered
6373,6373,India Post,2023-01-19,2023-01-20,Delivered
6374,6374,Ecom Express,2023-08-12,2023-08-16,Delivered
6375,6375,India Post,2025-11-25,2025-11-27,Delivered
6376,6376,XpressBees,2023-04-11,2023-04-15,Delivered
6377,6377,BlueDart,2024-11-21,2024-11-22,In Transit
6378,6378,Ecom Express,2025-03-30,2025-04-06,Delivered
6379,6379,XpressBees,2024-01-08,2024-01-11,Delivered
6380,6380,Ecom Express,2024-01-12,2024-01-13,In Transit
6381,6381,Ecom Express,2023-07-17,2023-07-19,Delivered
6382,6382,BlueDart,2023-08-15,2023-08-16,Delivered
6383,6383,XpressBees,2023-02-28,2023-03-05,In Transit
6384,6384,BlueDart,2024-07-09,2024-07-15,In Transit
6385,6385,India Post,2025-05-03,2025-05-06,Delivered
6386,6386,Ecom Express,2023-04-29,2023-05-01,Delivered
6387,6387,India Post,2024-07-02,2024-07-04,Delivered
6388,6388,XpressBees,2023-08-07,2023-08-12,In Transit
6389,6389,India Post,2023-02-03,2023-02-06,Delivered
6390,6390,BlueDart,2023-11-03,2023-11-10,In Transit
6391,6391,Ecom Express,2024-06-13,2024-06-18,Delivered
6392,6392,Ecom Express,2024-03-02,2024-03-06,Delivered
6393,6393,XpressBees,2025-05-31,2025-06-04,Delivered
6394,6394,Delhivery,2024-09-07,2024-09-09,In Transit
6395,6395,Delhivery,2025-09-18,2025-09-22,Delivered
6396,6396,Ecom Express,2023-02-09,2023-02-12,Delivered
6397,6397,India Post,2025-08-22,2025-08-23,Delivered
6398,6398,Ecom Express,2025-06-09,2025-06-13,In Transit
6399,6399,BlueDart,2025-05-11,2025-05-17,Delivered
6400,6400,India Post,2024-02-21,2024-02-26,Delivered
6401,6401,Ecom Express,2023-09-08,2023-09-13,In Transit
6402,6402,Delhivery,2025-05-09,2025-05-13,Delivered
6403,6403,India Post,2023-09-08,2023-09-15,Delivered
6404,6404,Ecom Express,2024-09-18,2024-09-23,Delivered
6405,6405,Delhivery,2023-03-03,2023-03-07,Delivered
6406,6406,XpressBees,2025-05-01,2025-05-05,In Transit
6407,6407,India Post,2025-05-13,2025-05-15,Delivered
6408,6408,Delhivery,2024-01-23,2024-01-27,In Transit
6409,6409,XpressBees,2025-01-12,2025-01-16,Delivered
6410,6410,BlueDart,2023-01-06,2023-01-07,Delivered
6411,6411,India Post,2023-04-29,2023-05-02,Delivered
6412,6412,BlueDart,2023-09-20,2023-09-22,In Transit
6413,6413,Ecom Express,2024-07-04,2024-07-07,Delivered
