order_id,customer_id,store_id,order_date,payment_method,order_status,subtotal,discount,tax,shipping_charge,total_amount
6548,4388,76,2024-09-09,Wallet,Cancelled,23011.88,1306.44,3906.98,79,25691.42
6549,9086,42,2023-01-03,Net Banking,Processing,1856.72,178.58,302.07,49,2029.21
6550,8250,79,2024-05-29,Net Banking,Cancelled,8596.22,1429.92,1289.93,49,8505.23
6551,7249,55,2023-11-23,Net Banking,Delivered,14266.84,1924.41,2221.64,49,14613.07
6552,5525,95,2023-09-02,UPI,Cancelled,12385.7,2291.34,1816.98,0,11911.34
6553,5051,47,2023-01-09,Credit Card,Delivered,22525.34,431.39,3976.91,79,26149.86
6554,9011,10,2023-06-29,Credit Card,Shipped,12415.7,1254.25,2009.06,79,13249.51
6555,1577,90,2023-12-01,Net Banking,Cancelled,8955.91,736.67,1479.46,79,9777.7
6556,7682,2,2023-05-02,Credit Card,Cancelled,16732.46,518.66,2918.48,79,19211.28
6557,290,97,2023-12-31,Debit Card,Delivered,12985.26,2068.29,1965.05,0,12882.02
6558,6064,90,2025-02-19,Debit Card,Delivered,14252.14,2807.47,2060.04,99,13603.71
6559,8648,55,2024-03-19,Wallet,Shipped,16406.48,277.59,2903.2,79,19111.09
6560,3934,95,2025-09-05,Debit Card,Delivered,15781.92,697.04,2715.28,79,17879.16
6561,542,80,2025-06-12,Cash,Cancelled,13181.59,2630.4,1899.21,0,12450.4
6562,5528,89,2023-12-20,Debit Card,Delivered,14098.82,1269.13,2309.34,0,15139.03
6563,8565,3,2025-08-26,Credit Card,Processing,6420.19,744.32,1021.66,79,6776.53
6564,2448,22,2023-11-08,UPI,Delivered,19192.05,3175.79,2882.93,79,18978.19
6565,7098,41,2024-03-04,Credit Card,Cancelled,9283.4,648.42,1554.3,0,10189.28
6566,2756,31,2024-03-26,Net Banking,Delivered,13227.12,74.22,2367.52,79,15599.42
6567,8248,63,2024-06-02,Credit Card,Shipped,17337.74,1659.28,2822.12,49,18549.58
6568,4635,79,2025-03-13,Wallet,Processing,2274.96,123.28,387.3,49,2587.98
6569,5121,81,2023-07-14,UPI,Processing,16985.25,260.2,3010.51,79,19814.56
6570,9169,42,2025-07-26,Wallet,Delivered,23739.45,214.16,4234.55,79,27838.84
6571,6960,42,2025-11-21,Wallet,Delivered,16113.44,3188.06,2326.57,79,15330.95
6572,5877,23,2024-09-24,Cash,Shipped,1066.31,80.98,177.36,49,1211.69
6573,8789,27,2023-09-16,Debit Card,Delivered,860.6,156.72,126.7,99,929.58
6574,167,54,2023-11-07,Debit Card,Shipped,6828.9,212.67,1190.92,99,7906.15
6575,6176,27,2025-04-04,Net Banking,Shipped,19817.54,2978.82,3030.97,99,19968.69
6576,8877,71,2024-09-16,Net Banking,Processing,15307.88,1711.83,2447.29,0,16043.34
6577,907,18,2024-04-23,Debit Card,Processing,23901.56,2362.03,3877.12,0,25416.65
6578,1675,78,2025-03-29,Net Banking,Delivered,16050.57,1204.1,2672.36,99,17617.83
6579,6392,77,2024-10-29,UPI,Shipped,21571.94,1578.98,3598.73,99,23690.69
6580,2435,83,2024-07-25,Cash,Delivered,4046.47,550.91,629.2,79,4203.76
6581,6244,66,2025-06-14,UPI,Delivered,11048.97,1231.32,1767.18,49,11633.83
6582,2399,54,2023-04-05,Cash,Delivered,14618.48,1505.35,2360.36,49,15522.49
6583,5276,42,2025-07-12,Wallet,Shipped,24727.99,800.28,4306.99,99,28333.7
6584,1717,21,2025-01-25,Credit Card,Delivered,19316.63,128.59,3453.85,79,22720.89
6585,1473,3,2025-07-23,Wallet,Processing,18811.01,2959.8,2853.22,79,18783.43
6586,2460,36,2023-03-29,Credit Card,Shipped,9951.72,257.79,1744.91,0,11438.84
6587,9310,16,2023-11-15,Net Banking,Delivered,23695.92,287.11,4213.59,99,27721.4
6588,1742,21,2025-01-02,Wallet,Delivered,23507.93,2736.8,3738.8,49,24558.93
6589,6624,69,2024-03-20,UPI,Delivered,9201.87,555.68,1556.31,49,10251.5
6590,314,20,2024-06-18,Wallet,Delivered,17591.64,3098.35,2608.79,0,17102.08
6591,393,68,2023-09-01,Wallet,Delivered,18928.14,2094.67,3030.02,49,19912.49
6592,2463,12,2024-05-07,Net Banking,Processing,8938.28,1138.56,1403.95,49,9252.67
6593,718,68,2025-04-15,Credit Card,Delivered,8630.46,1073.76,1360.21,99,9015.91
6594,8152,49,2025-03-31,Debit Card,Delivered,21515.33,3475.2,3247.22,79,21366.35
6595,7663,1,2024-01-26,Cash,Delivered,22238.87,2547.36,3544.47,0,23235.98
6596,3785,63,2025-11-13,Net Banking,Delivered,15428.33,517.57,2683.94,99,17693.7
6597,4442,25,2023-08-04,Wallet,Delivered,9681.94,1700.47,1436.66,0,9418.13
6598,6637,92,2024-04-11,Wallet,Delivered,2184.89,137.26,368.57,99,2515.2
6599,4425,37,2024-11-08,UPI,Delivered,10644.67,570.63,1813.33,49,11936.37
6600,7918,73,2025-04-25,Wallet,Delivered,21262.91,1121.27,3625.5,99,23866.14
6601,3277,14,2023-09-13,Cash,Shipped,23041.1,4332.21,3367.6,0,22076.49
6602,7428,61,2024-07-01,Credit Card,Delivered,2432.95,428.54,360.79,79,2444.2
6603,9990,95,2025-05-19,Credit Card,Delivered,17013.88,451.64,2981.2,79,19622.44
6604,41,68,2025-08-03,Credit Card,Delivered,6648.5,72.33,1183.71,79,7838.88
6605,1324,92,2024-02-22,Net Banking,Shipped,16770.5,184.54,2985.47,0,19571.43
6606,382,66,2025-07-05,Cash,Shipped,11839.64,925.64,1964.52,99,12977.52
6607,9507,19,2025-08-10,UPI,Delivered,12684.23,2401.56,1850.88,0,12133.55
6608,4975,21,2024-05-29,Credit Card,Delivered,6682.15,511.49,1110.72,0,7281.38
6609,2732,4,2024-12-21,Net Banking,Shipped,8982.67,1355.77,1372.84,99,9098.74
6610,8222,69,2025-04-28,Net Banking,Delivered,20826.24,1729.71,3437.38,99,22632.91
6611,2437,95,2024-01-14,Net Banking,Cancelled,1529.1,169.1,244.8,49,1653.8
6612,751,74,2024-11-30,Wallet,Cancelled,5176.61,609.36,822.11,99,5488.36
6613,4536,73,2024-10-24,Debit Card,Processing,21710.92,226.75,3867.15,99,25450.32
6614,8749,36,2023-08-28,Cash,Delivered,8388.16,1160.8,1300.92,0,8528.28
6615,9120,16,2024-07-22,Debit Card,Delivered,2360.33,36.89,418.22,49,2790.66
6616,3980,23,2025-07-14,Wallet,Delivered,24095.68,44.67,4329.18,0,28380.19
6617,5279,56,2023-06-15,Credit Card,Shipped,8979.9,866.93,1460.33,49,9622.3
6618,7499,72,2025-08-08,Debit Card,Processing,16150.28,1632.07,2613.28,99,17230.49
6619,1922,14,2023-11-01,Net Banking,Shipped,16587.27,1456.6,2723.52,79,17933.19
6620,8654,99,2025-08-08,UPI,Delivered,15460.77,48.0,2774.3,99,18286.07
6621,7991,65,2024-01-04,Debit Card,Processing,23343.16,4261.69,3434.66,99,22615.13
6622,4126,76,2024-05-28,Credit Card,Cancelled,2203.56,65.05,384.93,99,2622.44
6623,1333,73,2023-01-22,Wallet,Processing,22742.31,2176.7,3701.81,0,24267.42
6624,2365,95,2023-12-07,Cash,Delivered,14763.87,1232.06,2435.73,0,15967.54
6625,7144,67,2023-06-27,Debit Card,Delivered,19891.69,3931.35,2872.86,79,18912.2
6626,3055,15,2024-04-15,Cash,Delivered,22534.38,2157.39,3667.86,99,24143.85
6627,1969,12,2024-07-02,Debit Card,Delivered,10825.7,272.27,1899.62,0,12453.05
6628,9460,93,2024-09-02,Wallet,Delivered,7948.04,1413.51,1176.22,49,7759.75
6629,1394,6,2023-08-26,Cash,Delivered,12793.14,503.2,2212.19,99,14601.13
6630,7318,15,2025-01-06,Debit Card,Delivered,16614.45,1518.46,2717.28,49,17862.27
6631,7190,17,2025-10-05,Wallet,Delivered,2758.26,359.67,431.75,99,2929.34
6632,4127,17,2023-07-13,Wallet,Delivered,9972.48,1209.53,1577.33,79,10419.28
6633,5611,49,2023-12-22,Credit Card,Delivered,23360.38,2603.7,3736.2,99,24591.88
6634,886,21,2023-06-28,Cash,Delivered,1243.43,60.89,212.86,49,1444.4
6635,5111,60,2024-10-31,Cash,Processing,8957.72,1413.64,1357.93,0,8902.01
6636,1588,16,2024-08-02,Debit Card,Delivered,7813.59,178.89,1374.25,49,9057.95
6637,5003,83,2025-04-29,Wallet,Delivered,8275.54,681.92,1366.85,49,9009.47
6638,3687,30,2024-06-22,Wallet,Delivered,16902.99,1573.4,2759.33,79,18167.92
6639,270,78,2025-12-04,UPI,Delivered,22572.04,4434.35,3264.78,49,21451.47
6640,9334,47,2024-04-18,Cash,Delivered,2377.86,276.61,378.22,0,2479.47
6641,4178,70,2025-02-09,Wallet,Shipped,11024.92,1923.06,1638.33,49,10789.19
6642,7280,96,2025-04-08,Credit Card,Processing,17541.12,890.26,2997.15,79,19727.01
6643,5796,87,2024-07-01,Debit Card,Processing,19663.79,648.84,3422.69,99,22536.64
6644,7645,25,2025-03-11,UPI,Delivered,20074.94,2863.9,3097.99,99,20408.03
6645,500,55,2023-02-03,UPI,Delivered,16158.67,1123.98,2706.24,99,17839.93
6646,2484,71,2023-05-08,Wallet,Shipped,6044.18,956.16,915.84,99,6102.86
6647,8509,98,2024-06-22,Credit Card,Delivered,23907.52,3225.53,3722.76,79,24483.75
6648,8922,94,2024-01-23,Credit Card,Delivered,5630.38,952.53,842.01,99,5618.86
6649,2466,93,2024-02-24,Debit Card,Delivered,9127.19,66.39,1630.94,99,10790.74
6650,2547,19,2024-11-28,UPI,Delivered,21582.67,3614.72,3234.23,79,21281.18
6651,1210,9,2024-06-13,Credit Card,Delivered,15733.16,495.38,2742.8,79,18059.58
6652,2667,93,2024-08-30,Cash,Delivered,9361.75,820.75,1537.38,0,10078.38
6653,7551,11,2023-08-03,Cash,Delivered,1710.23,284.69,256.6,79,1761.14
6654,7752,87,2023-04-18,Debit Card,Delivered,8933.62,1187.14,1394.37,99,9239.85
6655,568,1,2023-10-24,Net Banking,Delivered,20756.77,1824.0,3407.9,0,22340.67
6656,6452,80,2023-03-22,Debit Card,Delivered,23821.4,312.61,4231.58,0,27740.37
6657,8997,39,2024-04-29,Wallet,Processing,703.19,2.69,126.09,49,875.59
6658,5482,44,2023-04-07,UPI,Delivered,15542.13,1827.38,2468.65,49,16232.4
6659,7215,32,2023-02-08,UPI,Delivered,17518.93,1940.89,2804.05,49,18431.09
6660,309,44,2024-11-09,UPI,Processing,15755.05,1667.01,2535.85,49,16672.89
6661,6458,42,2023-05-05,Net Banking,Shipped,10508.51,1367.95,1645.3,99,10884.86
6662,9075,44,2024-01-30,Net Banking,Shipped,1637.73,114.77,274.13,79,1876.09
6663,5532,70,2024-10-15,Credit Card,Delivered,23465.16,3671.77,3562.81,99,23455.2
6664,9187,66,2024-09-09,UPI,Cancelled,5905.95,508.88,971.47,99,6467.54
6665,3858,71,2023-04-10,Credit Card,Delivered,20451.84,584.28,3576.16,99,23542.72
6666,1492,82,2025-04-13,Net Banking,Cancelled,17834.04,593.36,3103.32,99,20443.0
6667,4735,38,2023-06-26,Cash,Delivered,19408.79,344.0,3431.66,79,22575.45
6668,1164,37,2025-08-27,Debit Card,Delivered,8507.61,811.1,1385.37,49,9130.88
6669,6665,42,2023-06-20,Debit Card,Delivered,16232.16,1310.51,2685.9,0,17607.55
6670,4416,33,2023-01-02,Debit Card,Processing,8071.42,1459.68,1190.11,49,7850.85
6671,6370,54,2023-06-13,Debit Card,Cancelled,16911.6,127.61,3021.12,0,19805.11
6672,1910,85,2025-03-02,Debit Card,Delivered,12450.23,1513.23,1968.66,99,13004.66
6673,7170,33,2025-11-02,Net Banking,Processing,2122.67,164.93,352.39,99,2409.13
6674,2887,4,2025-08-29,Debit Card,Shipped,584.24,49.56,96.24,49,679.92
6675,3616,91,2024-07-02,Cash,Shipped,1533.54,218.79,236.66,79,1630.41
6676,6657,98,2024-11-23,Net Banking,Delivered,11668.63,256.38,2054.2,49,13515.45
6677,1063,2,2024-10-18,Credit Card,Shipped,11499.18,1855.07,1735.94,99,11479.05
6678,1683,54,2024-12-21,Wallet,Delivered,8342.65,96.14,1484.37,99,9829.88
6679,4855,38,2023-02-07,Net Banking,Delivered,16400.56,1599.31,2664.23,0,17465.48
6680,6358,7,2025-10-29,Wallet,Delivered,14671.51,2540.36,2183.61,99,14413.76
6681,6428,32,2024-03-02,Debit Card,Processing,13025.61,1546.26,2066.28,49,13594.63
6682,2955,74,2024-06-14,Wallet,Delivered,8392.78,1570.39,1228.03,49,8099.42
6683,3706,58,2025-10-29,UPI,Processing,3267.58,45.63,579.95,79,3880.9
6684,8758,99,2023-08-21,UPI,Cancelled,20146.94,1328.18,3387.38,49,22255.14
6685,5315,10,2025-05-09,Debit Card,Delivered,2907.22,78.87,509.1,99,3436.45
6686,5013,34,2024-06-25,Credit Card,Shipped,7304.31,815.04,1168.07,0,7657.34
6687,5468,40,2024-12-25,UPI,Processing,9202.25,213.04,1618.06,49,10656.27
6688,3309,33,2024-10-16,UPI,Delivered,14270.65,381.42,2500.06,0,16389.29
6689,2925,57,2025-01-19,Net Banking,Delivered,21497.29,2455.47,3427.53,0,22469.35
6690,6568,58,2025-08-17,Credit Card,Delivered,16094.29,1809.77,2571.21,49,16904.73
6691,519,58,2023-08-13,Credit Card,Cancelled,22675.7,1132.52,3877.77,49,25469.95
6692,995,30,2025-01-01,UPI,Processing,14207.62,87.4,2541.64,0,16661.86
6693,9384,86,2023-12-19,Net Banking,Delivered,16182.54,139.74,2887.7,49,18979.5
6694,5803,19,2025-09-02,UPI,Processing,21720.89,2731.23,3418.14,79,22486.8
6695,9113,12,2024-06-19,UPI,Delivered,3512.14,686.67,508.58,99,3433.05
6696,9129,49,2024-12-26,Wallet,Delivered,23200.03,3746.8,3501.58,99,23053.81
6697,3852,37,2023-03-05,Net Banking,Processing,2269.65,136.53,383.96,0,2517.08
6698,6376,44,2023-04-09,Wallet,Delivered,5825.94,278.97,998.45,79,6624.42
6699,7551,92,2025-06-15,Wallet,Delivered,21545.16,3231.64,3296.43,49,21658.95
6700,3596,42,2024-05-08,Cash,Delivered,10145.2,590.13,1719.91,79,11353.98
6701,5919,78,2024-04-25,Debit Card,Delivered,18070.14,305.17,3197.69,0,20962.66
6702,7132,43,2024-03-23,UPI,Delivered,6763.61,653.61,1099.8,79,7288.8
6703,471,80,2024-02-14,Debit Card,Delivered,9573.02,1880.27,1384.69,99,9176.44
6704,9776,55,2024-02-14,UPI,Cancelled,5827.82,186.66,1015.41,49,6705.57
6705,2989,82,2024-05-18,UPI,Cancelled,1002.17,121.92,158.44,79,1117.69
6706,2767,29,2024-03-25,UPI,Processing,14125.04,1203.57,2325.86,99,15346.33
6707,8513,21,2024-06-14,Net Banking,Shipped,21346.15,2415.7,3407.48,79,22416.93
6708,1251,88,2025-01-17,Cash,Cancelled,2179.96,414.79,317.73,79,2161.9
6709,4385,73,2025-03-20,Wallet,Processing,1857.42,327.11,275.46,49,1854.77
6710,4313,99,2024-08-19,Wallet,Shipped,21521.24,4173.79,3122.54,49,20518.99
6711,7666,97,2023-02-27,Net Banking,Delivered,6878.97,1110.5,1038.32,49,6855.79
6712,7807,62,2025-10-30,Debit Card,Shipped,2574.63,199.24,427.57,49,2851.96
6713,652,19,2024-11-17,Wallet,Delivered,7727.92,960.81,1218.08,79,8064.19
6714,22,36,2025-11-01,Cash,Cancelled,24194.89,2738.8,3862.1,99,25417.19
6715,2242,20,2025-09-29,UPI,Shipped,14425.61,2278.68,2186.45,49,14382.38
6716,2973,17,2024-01-27,Net Banking,Shipped,10685.96,472.56,1838.41,99,12150.81
6717,8491,52,2025-01-22,Credit Card,Delivered,1405.38,124.3,230.59,79,1590.67
6718,187,80,2025-03-03,Debit Card,Delivered,10247.64,592.77,1737.88,79,11471.75
6719,3298,56,2025-05-03,Net Banking,Shipped,6217.15,1122.62,917.02,49,6060.55
6720,4834,43,2024-07-01,Debit Card,Delivered,15614.19,478.17,2724.48,79,17939.5
6721,3103,29,2024-07-15,UPI,Cancelled,24825.89,1377.22,4220.76,79,27748.43
6722,9951,72,2023-02-24,Net Banking,Delivered,13042.94,2515.73,1894.9,0,12422.11
6723,1886,11,2025-11-25,Net Banking,Delivered,12181.74,1199.98,1976.72,0,12958.48
6724,6926,19,2023-07-19,Net Banking,Processing,3709.56,357.66,603.34,99,4054.24
6725,6618,80,2023-10-09,Debit Card,Delivered,15314.04,153.99,2728.81,0,17888.86
6726,5847,13,2025-03-01,Net Banking,Delivered,21357.94,2060.29,3473.58,49,22820.23
6727,1750,67,2023-11-07,Cash,Delivered,2813.72,211.25,468.44,99,3169.91
6728,1116,33,2024-10-30,Cash,Processing,1412.76,103.14,235.73,79,1624.35
6729,6250,95,2025-04-14,Net Banking,Delivered,19700.8,2996.17,3006.83,79,19790.46
6730,1379,59,2023-06-21,Credit Card,Processing,11318.77,1346.35,1795.04,99,11866.46
6731,8613,85,2023-04-18,Cash,Delivered,9982.54,90.55,1780.56,49,11721.55
6732,7559,3,2024-05-22,Net Banking,Processing,4650.69,842.17,685.53,0,4494.05
6733,5948,3,2024-08-23,Debit Card,Processing,18707.36,2144.77,2981.27,49,19592.86
6734,9595,31,2023-12-02,Credit Card,Delivered,12766.02,1469.49,2033.38,49,13378.91
6735,3790,47,2023-08-26,Cash,Cancelled,16155.44,2495.64,2458.76,49,16167.56
6736,5167,73,2024-06-02,Wallet,Shipped,2828.46,223.87,468.83,79,3152.42
6737,5667,98,2025-01-15,Wallet,Cancelled,8071.77,1223.12,1232.76,99,8180.41
6738,2400,69,2023-08-12,Wallet,Processing,24532.94,4776.28,3556.2,79,23391.86
6739,8590,4,2024-09-30,Wallet,Delivered,1162.89,112.15,189.13,49,1288.87
6740,6272,63,2025-05-15,Wallet,Delivered,19388.05,2048.83,3121.06,49,20509.28
6741,5762,11,2023-10-15,Credit Card,Delivered,5640.22,336.12,954.74,49,6307.84
6742,5678,47,2024-05-14,Credit Card,Cancelled,9542.06,541.75,1620.06,99,10719.37
6743,8032,92,2024-09-23,Credit Card,Delivered,5412.32,213.59,935.77,49,6183.5
6744,1158,25,2023-11-12,Credit Card,Delivered,5567.21,54.82,992.23,79,6583.62
6745,3246,10,2023-09-19,Net Banking,Processing,13974.59,578.46,2411.3,79,15886.43
6746,9821,77,2025-12-01,Net Banking,Delivered,5500.98,593.24,883.39,79,5870.13
6747,7555,75,2024-07-10,Wallet,Delivered,15480.52,2691.25,2302.07,49,15140.34
6748,6083,46,2023-06-02,Net Banking,Shipped,921.04,52.06,156.42,99,1124.4
6749,6132,4,2025-05-28,Wallet,Cancelled,24993.28,807.49,4353.44,99,28638.23
6750,8508,38,2024-09-05,UPI,Processing,20192.66,2575.49,3171.09,0,20788.26
6751,4610,74,2023-07-18,Wallet,Delivered,8513.42,690.39,1408.15,79,9310.18
6752,8539,57,2023-02-03,Cash,Shipped,7687.09,1343.6,1141.83,79,7564.32
6753,5255,16,2025-08-08,UPI,Processing,2383.95,457.99,346.67,99,2371.63
6754,4528,45,2024-02-15,UPI,Shipped,20535.26,1168.43,3486.03,0,22852.86
6755,8001,13,2024-11-24,Credit Card,Delivered,4166.03,505.09,658.97,49,4368.91
6756,4498,86,2025-03-28,Net Banking,Delivered,6612.8,904.32,1027.53,49,6785.01
6757,5158,50,2023-06-18,Net Banking,Delivered,2395.02,252.84,385.59,79,2606.77
6758,1965,62,2025-10-21,Debit Card,Delivered,7714.02,1038.28,1201.63,49,7926.37
6759,6275,61,2023-12-28,Net Banking,Delivered,24542.45,816.5,4270.67,79,28075.62
6760,9366,71,2024-12-04,Credit Card,Cancelled,21159.95,2130.19,3425.36,99,22554.12
6761,7857,13,2023-06-19,Net Banking,Cancelled,5400.71,45.4,963.96,79,6398.27
6762,8456,42,2024-04-20,Debit Card,Delivered,24399.22,4133.03,3647.91,99,24013.1
6763,7627,68,2025-07-24,Wallet,Delivered,1512.99,131.72,248.63,79,1708.9
6764,7501,72,2025-10-31,Credit Card,Delivered,781.99,127.91,117.73,99,870.81
6765,1734,1,2025-01-16,Net Banking,Delivered,23628.52,3886.06,3553.64,49,23345.1
6766,6391,32,2024-02-02,UPI,Cancelled,13621.38,1431.76,2194.13,49,14432.75
6767,758,73,2023-06-03,Credit Card,Delivered,18099.86,3461.66,2634.88,0,17273.08
6768,5433,57,2025-06-06,UPI,Processing,5044.1,47.41,899.4,49,5945.09
6769,4754,36,2024-11-15,UPI,Cancelled,10784.95,950.26,1770.24,0,11604.93
6770,5502,67,2023-05-05,Wallet,Delivered,7575.02,1338.77,1122.52,79,7437.77
6771,9172,10,2024-06-19,UPI,Delivered,18852.66,3629.13,2740.24,79,18042.77
6772,9932,3,2024-03-21,Credit Card,Delivered,7464.81,578.89,1239.47,49,8174.39
6773,9407,21,2023-06-14,Cash,Cancelled,23080.37,920.07,3988.85,79,26228.15
6774,6154,91,2025-02-12,Credit Card,Delivered,14055.4,2042.89,2162.25,79,14253.76
6775,314,43,2025-08-15,Cash,Cancelled,10818.27,2014.54,1584.67,49,10437.4
6776,8072,29,2023-10-28,UPI,Delivered,22081.78,458.02,3892.28,0,25516.04
6777,2923,37,2023-03-20,Debit Card,Delivered,13188.89,1793.46,2051.18,79,13525.61
6778,7055,14,2025-07-22,Credit Card,Delivered,21618.18,653.41,3773.66,79,24817.43
6779,9472,40,2023-08-15,Credit Card,Delivered,8280.65,219.25,1451.05,79,9591.45
6780,5758,15,2023-05-02,Debit Card,Delivered,20526.82,1802.59,3370.36,0,22094.59
6781,7874,86,2024-08-27,Net Banking,Delivered,15474.44,449.51,2704.49,99,17828.42
6782,596,11,2024-06-16,Wallet,Processing,17795.06,1898.99,2861.29,79,18836.36
6783,3842,15,2024-08-30,Debit Card,Delivered,7335.86,426.94,1243.61,0,8152.53
6784,8923,56,2024-08-28,Cash,Delivered,1120.23,131.67,177.94,79,1245.5
6785,6203,68,2023-02-01,Wallet,Delivered,10981.32,922.87,1810.52,49,11917.97
6786,5836,89,2023-06-13,Debit Card,Delivered,2818.22,329.95,447.89,0,2936.16
6787,2510,15,2025-08-24,UPI,Delivered,10563.13,1050.36,1712.3,0,11225.07
6788,3657,84,2023-09-12,Wallet,Processing,12278.49,229.57,2168.81,0,14217.73
6789,1024,42,2024-04-05,Debit Card,Delivered,9559.87,1650.59,1423.67,99,9431.95
6790,4786,37,2023-03-25,UPI,Processing,17643.37,2178.13,2783.74,99,18347.98
6791,3194,66,2025-03-14,UPI,Delivered,6153.39,916.66,942.61,79,6258.34
6792,9864,47,2024-06-12,Cash,Processing,13382.59,1997.59,2049.3,49,13483.3
6793,8399,5,2024-12-08,Cash,Delivered,21347.48,2908.25,3319.06,79,21837.29
6794,9294,79,2023-01-25,Cash,Delivered,24362.48,4391.37,3594.8,0,23565.91
6795,9077,59,2025-09-15,Debit Card,Processing,6146.68,156.21,1078.28,49,7117.75
6796,6676,70,2025-09-23,Wallet,Cancelled,23856.4,4274.44,3524.75,0,23106.71
6797,89,84,2025-09-12,Debit Card,Delivered,19352.08,3856.88,2789.14,99,18383.34
6798,2667,10,2023-04-18,Debit Card,Delivered,10040.88,1919.47,1461.85,0,9583.26
6799,6123,40,2023-09-06,Net Banking,Delivered,18839.57,1009.38,3209.43,99,21138.62
6800,5636,65,2025-09-04,Wallet,Processing,20699.93,3740.39,3052.72,79,20091.26
6801,9236,85,2023-08-24,Credit Card,Delivered,17199.94,2563.76,2634.51,79,17349.69
6802,9495,6,2023-08-12,Wallet,Delivered,6525.37,1208.72,957.0,0,6273.65
6803,7110,99,2023-11-11,UPI,Delivered,23204.95,98.87,4159.09,49,27314.17
6804,2822,87,2025-04-03,Credit Card,Shipped,8735.78,863.04,1417.09,99,9388.83
6805,213,1,2024-08-04,UPI,Processing,2975.77,31.81,529.91,49,3522.87
6806,4920,19,2023-09-23,Credit Card,Cancelled,17269.35,2466.45,2664.52,79,17546.42
6807,955,10,2023-08-22,Credit Card,Delivered,12095.55,2160.7,1788.27,99,11822.12
6808,8508,47,2023-07-28,Credit Card,Delivered,9914.29,628.68,1671.41,79,11036.02
6809,1514,46,2023-07-13,Credit Card,Delivered,17644.37,1279.24,2945.72,49,19359.85
6810,6822,17,2024-09-05,Net Banking,Processing,8120.92,727.41,1330.83,0,8724.34
6811,2312,12,2024-09-29,UPI,Cancelled,1305.44,75.48,221.39,49,1500.35
6812,3169,32,2024-02-03,Credit Card,Delivered,636.94,67.01,102.59,79,751.52
6813,3930,31,2025-04-02,Cash,Delivered,23424.06,3618.63,3564.98,0,23370.41
6814,7278,10,2025-06-29,Credit Card,Cancelled,2077.39,197.76,338.33,0,2217.96
6815,119,76,2023-12-24,Debit Card,Shipped,9905.96,353.87,1719.38,99,11370.47
6816,340,62,2023-06-20,Debit Card,Delivered,14530.47,373.02,2548.34,49,16754.79
6817,1778,93,2024-04-01,UPI,Delivered,22281.24,1658.22,3712.14,0,24335.16
6818,8033,93,2025-10-09,Debit Card,Delivered,21405.77,2289.7,3440.89,79,22635.96
6819,9880,56,2025-12-12,UPI,Processing,4124.61,195.16,707.3,79,4715.75
6820,394,12,2024-06-30,Debit Card,Cancelled,20951.23,1828.39,3442.11,0,22564.95
6821,7056,19,2023-03-12,Credit Card,Delivered,21449.21,3624.01,3208.54,99,21132.74
6822,4527,42,2024-09-03,UPI,Delivered,20572.31,1830.51,3373.52,49,22164.32
6823,8648,58,2023-09-11,UPI,Delivered,9686.95,1323.31,1505.46,0,9869.1
6824,4981,62,2025-11-15,UPI,Delivered,24411.08,2373.73,3966.72,0,26004.07
6825,3757,97,2024-05-21,Wallet,Processing,19338.79,2420.13,3045.36,0,19964.02
6826,963,57,2024-09-10,Debit Card,Cancelled,17730.62,2905.33,2668.55,0,17493.84
6827,5660,80,2025-12-07,UPI,Delivered,7489.38,17.54,1344.93,49,8865.77
6828,9702,43,2025-08-05,UPI,Delivered,6678.26,145.4,1175.91,99,7807.77
6829,9370,4,2024-11-03,Net Banking,Processing,13283.16,2192.03,1996.4,99,13186.53
6830,2549,49,2024-01-09,Cash,Shipped,7538.67,993.48,1178.13,49,7772.32
6831,1181,91,2025-08-28,Credit Card,Delivered,13486.89,2638.22,1952.76,79,12880.43
