inventory_id,product_id,store_id,warehouse_id,stock_quantity,reserved_quantity,available_quantity,reorder_level,max_stock,last_stock_update,inventory_status
1654,122,35,20,235,21,214,70,645,2026-07-19,In Stock
1655,122,63,8,292,44,248,87,490,2026-07-19,In Stock
1656,122,24,17,270,1,269,81,599,2026-07-19,In Stock
1657,122,97,13,71,11,60,21,493,2026-07-19,In Stock
1658,122,47,4,276,25,251,82,426,2026-07-19,In Stock
1659,122,28,5,170,23,147,51,390,2026-07-19,In Stock
1660,122,69,6,461,26,435,138,959,2026-07-19,In Stock
1661,122,40,4,309,57,252,92,756,2026-07-19,In Stock
1662,123,10,17,438,7,431,131,687,2026-07-19,In Stock
1663,123,27,7,175,23,152,52,639,2026-07-19,In Stock
1664,123,14,7,193,33,160,57,325,2026-07-19,In Stock
1665,123,90,3,41,5,36,12,409,2026-07-19,In Stock
1666,123,3,20,146,6,140,43,493,2026-07-19,In Stock
1667,123,47,16,225,6,219,67,555,2026-07-19,In Stock
1668,123,86,20,365,44,321,109,470,2026-07-19,In Stock
1669,123,82,5,411,34,377,123,825,2026-07-19,In Stock
1670,123,2,9,458,19,439,137,801,2026-07-19,In Stock
1671,123,74,1,177,16,161,53,607,2026-07-19,In Stock
1672,123,16,8,31,3,28,9,448,2026-07-19,In Stock
1673,123,76,9,358,31,327,107,820,2026-07-19,In Stock
1674,124,73,16,221,40,181,66,715,2026-07-19,In Stock
1675,124,1,13,495,66,429,148,815,2026-07-19,In Stock
1676,124,4,12,108,14,94,32,242,2026-07-19,In Stock
1677,124,56,3,350,11,339,105,731,2026-07-19,In Stock
1678,124,94,20,379,32,347,113,553,2026-07-19,In Stock
1679,124,30,20,283,43,240,84,524,2026-07-19,In Stock
1680,124,54,7,95,6,89,28,514,2026-07-19,In Stock
1681,124,5,9,313,60,253,93,495,2026-07-19,In Stock
1682,124,16,12,32,3,29,9,220,2026-07-19,In Stock
1683,124,18,15,115,3,112,34,439,2026-07-19,In Stock
1684,124,20,20,370,53,317,111,783,2026-07-19,In Stock
1685,124,52,6,164,19,145,49,341,2026-07-19,In Stock
1686,124,2,7,393,27,366,117,680,2026-07-19,In Stock
1687,124,100,3,375,47,328,112,513,2026-07-19,In Stock
1688,124,57,16,353,54,299,105,549,2026-07-19,In Stock
1689,125,41,1,228,40,188,68,495,2026-07-19,In Stock
1690,125,13,7,256,40,216,76,358,2026-07-19,In Stock
1691,125,37,12,43,5,38,12,254,2026-07-19,In Stock
1692,125,14,14,144,13,131,43,536,2026-07-19,In Stock
1693,125,12,16,207,35,172,62,660,2026-07-19,In Stock
1694,125,15,1,84,6,78,25,572,2026-07-19,In Stock
1695,125,60,4,258,2,256,77,560,2026-07-19,In Stock
1696,125,66,19,138,14,124,41,522,2026-07-19,In Stock
1697,126,88,14,137,24,113,41,504,2026-07-19,In Stock
1698,126,95,10,106,6,100,31,527,2026-07-19,In Stock
1699,126,43,12,347,67,280,104,605,2026-07-19,In Stock
1700,126,3,15,156,19,137,46,314,2026-07-19,In Stock
1701,126,47,1,339,53,286,101,559,2026-07-19,In Stock
1702,126,63,4,399,5,394,119,781,2026-07-19,In Stock
1703,126,5,2,75,8,67,22,497,2026-07-19,In Stock
1704,126,46,8,430,21,409,129,694,2026-07-19,In Stock
1705,126,27,5,205,8,197,61,350,2026-07-19,In Stock
1706,126,35,9,61,10,51,18,216,2026-07-19,In Stock
1707,126,98,18,157,12,145,47,308,2026-07-19,In Stock
1708,126,65,13,355,46,309,106,576,2026-07-19,In Stock
1709,126,49,19,218,27,191,65,572,2026-07-19,In Stock
1710,126,38,7,120,0,120,36,438,2026-07-19,In Stock
1711,126,22,14,458,68,390,137,680,2026-07-19,In Stock
1712,126,45,10,72,6,66,21,375,2026-07-19,In Stock
1713,126,40,2,126,6,120,37,610,2026-07-19,In Stock
1714,126,29,1,310,43,267,93,498,2026-07-19,In Stock
1715,126,18,15,226,30,196,67,679,2026-07-19,In Stock
1716,127,85,16,250,2,248,75,609,2026-07-19,In Stock
1717,127,55,13,390,17,373,117,793,2026-07-19,In Stock
1718,127,81,5,278,53,225,83,547,2026-07-19,In Stock
1719,127,30,8,21,0,21,6,319,2026-07-19,In Stock
1720,127,72,1,158,2,156,47,412,2026-07-19,In Stock
1721,127,70,17,28,2,26,8,457,2026-07-19,In Stock
1722,127,60,16,438,49,389,131,672,2026-07-19,In Stock
1723,127,14,13,382,29,353,114,686,2026-07-19,In Stock
1724,127,17,19,444,71,373,133,869,2026-07-19,In Stock
1725,127,15,9,401,73,328,120,590,2026-07-19,In Stock
1726,127,21,20,251,30,221,75,520,2026-07-19,In Stock
1727,127,10,20,336,37,299,100,753,2026-07-19,In Stock
1728,127,37,18,351,21,330,105,538,2026-07-19,In Stock
1729,127,40,20,381,5,376,114,691,2026-07-19,In Stock
1730,127,79,11,338,5,333,101,530,2026-07-19,In Stock
1731,127,27,16,31,1,30,9,267,2026-07-19,In Stock
1732,127,75,15,467,55,412,140,595,2026-07-19,In Stock
1733,127,3,9,441,15,426,132,820,2026-07-19,In Stock
1734,128,40,16,475,30,445,142,693,2026-07-19,In Stock
1735,128,16,12,24,1,23,7,517,2026-07-19,In Stock
1736,128,13,15,344,32,312,103,517,2026-07-19,In Stock
1737,128,72,5,138,14,124,41,363,2026-07-19,In Stock
1738,128,9,8,204,35,169,61,657,2026-07-19,In Stock
1739,128,83,5,242,39,203,72,642,2026-07-19,In Stock
1740,128,58,1,415,59,356,124,885,2026-07-19,In Stock
1741,128,79,9,111,7,104,33,276,2026-07-19,In Stock
1742,129,63,3,415,13,402,124,852,2026-07-19,In Stock
1743,129,37,5,442,41,401,132,793,2026-07-19,In Stock
1744,129,75,10,92,3,89,27,458,2026-07-19,In Stock
1745,129,92,10,228,32,196,68,606,2026-07-19,In Stock
1746,129,15,17,402,33,369,120,830,2026-07-19,In Stock
1747,129,50,16,398,24,374,119,715,2026-07-19,In Stock
1748,129,27,12,112,11,101,33,249,2026-07-19,In Stock
1749,129,73,8,473,83,390,141,764,2026-07-19,In Stock
1750,130,29,20,39,7,32,11,386,2026-07-19,In Stock
1751,130,35,14,458,29,429,137,903,2026-07-19,In Stock
1752,130,63,20,124,2,122,37,457,2026-07-19,In Stock
1753,130,27,12,84,7,77,25,579,2026-07-19,In Stock
1754,130,15,9,329,63,266,98,470,2026-07-19,In Stock
1755,130,64,18,369,32,337,110,496,2026-07-19,In Stock
1756,130,77,5,390,74,316,117,528,2026-07-19,In Stock
1757,130,6,12,275,25,250,82,698,2026-07-19,In Stock
1758,130,95,8,326,52,274,97,727,2026-07-19,In Stock
1759,131,6,2,93,18,75,27,591,2026-07-19,In Stock
1760,131,90,14,377,1,376,113,516,2026-07-19,In Stock
1761,131,5,15,499,10,489,149,965,2026-07-19,In Stock
1762,131,47,16,66,1,65,19,376,2026-07-19,In Stock
1763,131,33,11,128,19,109,38,409,2026-07-19,In Stock
1764,131,81,3,184,36,148,55,464,2026-07-19,In Stock
1765,131,32,15,198,8,190,59,395,2026-07-19,In Stock
1766,131,54,19,412,59,353,123,569,2026-07-19,In Stock
1767,131,74,15,26,1,25,7,393,2026-07-19,In Stock
1768,131,39,11,326,33,293,97,708,2026-07-19,In Stock
1769,131,35,17,313,23,290,93,530,2026-07-19,In Stock
1770,131,30,6,79,8,71,23,237,2026-07-19,In Stock
1771,131,38,7,92,18,74,27,531,2026-07-19,In Stock
1772,131,46,3,352,17,335,105,515,2026-07-19,In Stock
1773,132,83,19,246,10,236,73,446,2026-07-19,In Stock
1774,132,32,17,319,22,297,95,673,2026-07-19,In Stock
1775,132,24,4,310,53,257,93,628,2026-07-19,In Stock
1776,132,3,6,427,16,411,128,718,2026-07-19,In Stock
1777,132,76,8,242,22,220,72,492,2026-07-19,In Stock
1778,132,20,15,123,17,106,36,236,2026-07-19,In Stock
1779,132,58,9,415,44,371,124,669,2026-07-19,In Stock
1780,132,45,12,32,2,30,9,501,2026-07-19,In Stock
1781,132,97,16,307,6,301,92,514,2026-07-19,In Stock
1782,132,44,5,388,16,372,116,809,2026-07-19,In Stock
1783,132,79,18,82,13,69,24,340,2026-07-19,In Stock
1784,132,9,7,452,41,411,135,622,2026-07-19,In Stock
1785,132,42,2,241,32,209,72,362,2026-07-19,In Stock
1786,132,66,5,192,22,170,57,604,2026-07-19,In Stock
1787,132,63,18,243,31,212,72,410,2026-07-19,In Stock
1788,132,77,10,489,43,446,146,713,2026-07-19,In Stock
1789,132,13,9,219,24,195,65,343,2026-07-19,In Stock
1790,132,7,12,201,33,168,60,525,2026-07-19,In Stock
1791,133,97,18,327,44,283,98,678,2026-07-19,In Stock
1792,133,94,18,448,1,447,134,874,2026-07-19,In Stock
1793,133,16,6,442,30,412,132,701,2026-07-19,In Stock
1794,133,25,8,248,9,239,74,399,2026-07-19,In Stock
1795,133,30,10,454,7,447,136,594,2026-07-19,In Stock
1796,133,13,20,357,9,348,107,558,2026-07-19,In Stock
1797,133,63,11,221,22,199,66,353,2026-07-19,In Stock
1798,133,40,11,30,5,25,9,320,2026-07-19,In Stock
1799,133,87,14,268,34,234,80,586,2026-07-19,In Stock
1800,133,35,20,160,15,145,48,360,2026-07-19,In Stock
1801,133,14,18,61,5,56,18,434,2026-07-19,In Stock
1802,134,29,9,270,20,250,81,643,2026-07-19,In Stock
1803,134,14,3,412,49,363,123,638,2026-07-19,In Stock
1804,134,90,16,384,64,320,115,490,2026-07-19,In Stock
1805,134,28,5,428,41,387,128,677,2026-07-19,In Stock
1806,134,88,16,454,14,440,136,809,2026-07-19,In Stock
1807,134,54,17,394,20,374,118,740,2026-07-19,In Stock
1808,134,68,5,236,30,206,70,551,2026-07-19,In Stock
1809,134,23,13,411,9,402,123,728,2026-07-19,In Stock
1810,134,87,5,98,13,85,29,573,2026-07-19,In Stock
1811,134,30,6,122,20,102,36,387,2026-07-19,In Stock
1812,134,52,11,83,5,78,24,231,2026-07-19,In Stock
1813,135,88,19,195,39,156,58,687,2026-07-19,In Stock
1814,135,37,1,91,11,80,27,274,2026-07-19,In Stock
1815,135,39,10,26,2,24,7,462,2026-07-19,In Stock
1816,135,70,19,111,9,102,33,434,2026-07-19,In Stock
1817,135,75,14,288,5,283,86,514,2026-07-19,In Stock
1818,135,9,4,63,4,59,18,332,2026-07-19,In Stock
1819,135,96,4,407,79,328,122,863,2026-07-19,In Stock
1820,135,40,13,293,38,255,87,693,2026-07-19,In Stock
1821,135,91,2,228,22,206,68,395,2026-07-19,In Stock
1822,135,46,20,171,33,138,51,300,2026-07-19,In Stock
1823,135,77,1,244,21,223,73,377,2026-07-19,In Stock
1824,135,53,8,464,18,446,139,840,2026-07-19,In Stock
1825,135,82,7,496,30,466,148,857,2026-07-19,In Stock
1826,135,61,2,261,46,215,78,425,2026-07-19,In Stock
1827,136,86,11,386,2,384,115,872,2026-07-19,In Stock
1828,136,74,16,254,28,226,76,622,2026-07-19,In Stock
1829,136,43,6,179,24,155,53,374,2026-07-19,In Stock
1830,136,16,14,50,1,49,15,281,2026-07-19,In Stock
1831,136,82,18,20,0,20,6,457,2026-07-19,In Stock
1832,136,37,10,252,0,252,75,750,2026-07-19,In Stock
1833,136,98,20,169,19,150,50,622,2026-07-19,In Stock
1834,136,23,10,341,49,292,102,472,2026-07-19,In Stock
1835,136,61,17,478,83,395,143,818,2026-07-19,In Stock
1836,136,25,6,226,32,194,67,524,2026-07-19,In Stock
1837,137,43,7,48,2,46,14,210,2026-07-19,In Stock
1838,137,79,18,214,32,182,64,401,2026-07-19,In Stock
1839,137,23,3,42,5,37,12,391,2026-07-19,In Stock
1840,137,19,8,96,3,93,28,391,2026-07-19,In Stock
1841,137,72,16,484,83,401,145,893,2026-07-19,In Stock
1842,137,64,3,121,6,115,36,236,2026-07-19,In Stock
1843,137,96,17,96,7,89,28,364,2026-07-19,In Stock
1844,137,14,16,57,8,49,17,435,2026-07-19,In Stock
1845,137,7,1,321,50,271,96,805,2026-07-19,In Stock
1846,137,51,8,383,29,354,114,641,2026-07-19,In Stock
1847,137,52,18,188,23,165,56,403,2026-07-19,In Stock
1848,137,83,15,310,5,305,93,716,2026-07-19,In Stock
1849,137,98,14,259,46,213,77,549,2026-07-19,In Stock
1850,137,70,6,341,4,337,102,644,2026-07-19,In Stock
1851,137,87,4,112,18,94,33,495,2026-07-19,In Stock
1852,137,65,6,47,2,45,14,153,2026-07-19,In Stock
1853,138,28,11,252,6,246,75,479,2026-07-19,In Stock
1854,138,83,3,119,18,101,35,304,2026-07-19,In Stock
1855,138,54,12,172,30,142,51,462,2026-07-19,In Stock
1856,138,46,9,486,51,435,145,929,2026-07-19,In Stock
1857,138,48,18,242,25,217,72,358,2026-07-19,In Stock
1858,138,80,9,292,23,269,87,414,2026-07-19,In Stock
1859,138,52,2,32,4,28,9,403,2026-07-19,In Stock
1860,138,70,11,184,6,178,55,465,2026-07-19,In Stock
1861,138,53,14,376,41,335,112,530,2026-07-19,In Stock
1862,138,90,8,185,7,178,55,595,2026-07-19,In Stock
1863,139,65,6,73,0,73,21,377,2026-07-19,In Stock
1864,139,93,15,383,8,375,114,617,2026-07-19,In Stock
1865,139,11,3,249,49,200,74,680,2026-07-19,In Stock
1866,139,55,20,330,1,329,99,471,2026-07-19,In Stock
1867,139,84,11,69,11,58,20,305,2026-07-19,In Stock
1868,139,71,14,472,66,406,141,690,2026-07-19,In Stock
1869,139,79,14,443,26,417,132,889,2026-07-19,In Stock
1870,139,72,20,177,14,163,53,603,2026-07-19,In Stock
1871,139,74,10,370,36,334,111,537,2026-07-19,In Stock
1872,139,58,17,51,10,41,15,243,2026-07-19,In Stock
1873,139,27,1,100,5,95,30,549,2026-07-19,In Stock
1874,139,35,8,224,25,199,67,492,2026-07-19,In Stock
1875,139,12,17,301,11,290,90,498,2026-07-19,In Stock
1876,139,16,14,306,2,304,91,790,2026-07-19,In Stock
1877,139,73,5,251,27,224,75,454,2026-07-19,In Stock
1878,139,25,5,49,6,43,14,250,2026-07-19,In Stock
1879,139,59,6,494,52,442,148,608,2026-07-19,In Stock
1880,139,54,19,21,4,17,6,264,2026-07-19,In Stock
1881,139,20,8,247,25,222,74,361,2026-07-19,In Stock
1882,140,14,5,410,61,349,123,644,2026-07-19,In Stock
1883,140,90,3,84,9,75,25,358,2026-07-19,In Stock
1884,140,59,13,302,32,270,90,616,2026-07-19,In Stock
1885,140,80,18,328,19,309,98,598,2026-07-19,In Stock
1886,140,81,13,428,26,402,128,739,2026-07-19,In Stock
1887,140,98,18,300,40,260,90,775,2026-07-19,In Stock
1888,140,88,6,413,7,406,123,830,2026-07-19,In Stock
1889,140,54,17,112,5,107,33,549,2026-07-19,In Stock
1890,140,63,7,479,40,439,143,771,2026-07-19,In Stock
1891,140,67,3,159,5,154,47,521,2026-07-19,In Stock
1892,140,10,13,327,1,326,98,568,2026-07-19,In Stock
1893,140,7,2,406,28,378,121,617,2026-07-19,In Stock
1894,140,22,14,471,28,443,141,595,2026-07-19,In Stock
1895,140,48,15,76,14,62,22,497,2026-07-19,In Stock
1896,141,28,1,140,26,114,42,370,2026-07-19,In Stock
1897,141,93,2,83,14,69,24,455,2026-07-19,In Stock
1898,141,100,3,64,7,57,19,243,2026-07-19,In Stock
1899,141,12,14,168,26,142,50,271,2026-07-19,In Stock
1900,141,34,20,407,9,398,122,585,2026-07-19,In Stock
1901,141,21,15,319,0,319,95,734,2026-07-19,In Stock
1902,141,57,7,462,83,379,138,696,2026-07-19,In Stock
1903,141,44,8,435,68,367,130,726,2026-07-19,In Stock
1904,141,42,14,351,27,324,105,540,2026-07-19,In Stock
1905,141,67,10,469,40,429,140,893,2026-07-19,In Stock
1906,141,76,17,183,8,175,54,611,2026-07-19,In Stock
1907,142,1,10,126,14,112,37,603,2026-07-19,In Stock
1908,142,48,19,371,25,346,111,529,2026-07-19,In Stock
1909,142,10,16,120,1,119,36,597,2026-07-19,In Stock
1910,142,25,18,168,18,150,50,390,2026-07-19,In Stock
1911,142,46,4,279,52,227,83,520,2026-07-19,In Stock
1912,142,67,14,472,25,447,141,581,2026-07-19,In Stock
1913,142,52,3,144,15,129,43,472,2026-07-19,In Stock
1914,142,26,18,282,43,239,84,526,2026-07-19,In Stock
1915,142,32,17,371,38,333,111,522,2026-07-19,In Stock
1916,143,20,7,124,7,117,37,228,2026-07-19,In Stock
1917,143,69,8,248,11,237,74,350,2026-07-19,In Stock
1918,143,54,5,405,81,324,121,593,2026-07-19,In Stock
1919,143,80,15,461,65,396,138,587,2026-07-19,In Stock
1920,143,82,5,196,20,176,58,601,2026-07-19,In Stock
1921,143,36,15,435,43,392,130,628,2026-07-19,In Stock
1922,143,23,12,99,8,91,29,426,2026-07-19,In Stock
1923,143,45,4,277,9,268,83,621,2026-07-19,In Stock
1924,143,13,11,254,48,206,76,705,2026-07-19,In Stock
1925,143,51,16,435,54,381,130,757,2026-07-19,In Stock
1926,143,27,6,164,19,145,49,507,2026-07-19,In Stock
1927,144,97,18,258,7,251,77,452,2026-07-19,In Stock
1928,144,57,9,285,20,265,85,632,2026-07-19,In Stock
1929,144,77,8,234,39,195,70,717,2026-07-19,In Stock
1930,144,10,12,149,23,126,44,478,2026-07-19,In Stock
1931,144,63,1,436,36,400,130,879,2026-07-19,In Stock
1932,144,80,11,163,7,156,48,583,2026-07-19,In Stock
1933,144,13,11,394,76,318,118,523,2026-07-19,In Stock
1934,144,12,9,93,15,78,27,350,2026-07-19,In Stock
1935,144,5,8,55,4,51,16,443,2026-07-19,In Stock
1936,144,60,6,482,76,406,144,870,2026-07-19,In Stock
1937,144,29,16,467,36,431,140,800,2026-07-19,In Stock
1938,144,16,3,123,3,120,36,483,2026-07-19,In Stock
1939,144,55,20,450,57,393,135,775,2026-07-19,In Stock
1940,145,62,11,373,31,342,111,749,2026-07-19,In Stock
1941,145,95,7,321,1,320,96,812,2026-07-19,In Stock
1942,145,72,9,133,20,113,39,366,2026-07-19,In Stock
1943,145,38,4,114,8,106,34,352,2026-07-19,In Stock
1944,145,56,15,219,6,213,65,362,2026-07-19,In Stock
1945,145,45,6,413,45,368,123,736,2026-07-19,In Stock
1946,145,18,5,44,2,42,13,382,2026-07-19,In Stock
1947,145,80,19,163,5,158,48,410,2026-07-19,In Stock
1948,146,96,16,152,4,148,45,264,2026-07-19,In Stock
1949,146,98,10,477,55,422,143,796,2026-07-19,In Stock
1950,146,5,18,112,17,95,33,255,2026-07-19,In Stock
1951,146,13,13,240,8,232,72,434,2026-07-19,In Stock
1952,146,11,2,488,36,452,146,859,2026-07-19,In Stock
1953,146,1,13,31,6,25,9,385,2026-07-19,In Stock
1954,146,46,1,240,43,197,72,530,2026-07-19,In Stock
1955,146,73,5,279,16,263,83,699,2026-07-19,In Stock
1956,146,53,6,168,4,164,50,549,2026-07-19,In Stock
1957,146,70,11,388,30,358,116,766,2026-07-19,In Stock
1958,146,2,2,30,4,26,9,381,2026-07-19,In Stock
1959,146,51,5,422,32,390,126,528,2026-07-19,In Stock
1960,146,50,8,50,7,43,15,527,2026-07-19,In Stock
1961,146,64,15,494,42,452,148,659,2026-07-19,In Stock
1962,147,46,11,44,8,36,13,162,2026-07-19,In Stock
1963,147,41,3,70,0,70,21,457,2026-07-19,In Stock
1964,147,67,11,378,52,326,113,505,2026-07-19,In Stock
1965,147,17,7,122,23,99,36,252,2026-07-19,In Stock
1966,147,30,15,94,4,90,28,374,2026-07-19,In Stock
1967,147,89,8,68,12,56,20,415,2026-07-19,In Stock
1968,147,96,15,242,18,224,72,354,2026-07-19,In Stock
1969,147,11,15,444,65,379,133,852,2026-07-19,In Stock
1970,147,93,2,300,30,270,90,680,2026-07-19,In Stock
1971,147,53,14,362,44,318,108,618,2026-07-19,In Stock
1972,147,42,13,168,22,146,50,416,2026-07-19,In Stock
1973,147,31,14,41,3,38,12,239,2026-07-19,In Stock
1974,147,98,10,140,24,116,42,457,2026-07-19,In Stock
1975,147,33,17,177,5,172,53,301,2026-07-19,In Stock
1976,147,75,20,292,50,242,87,684,2026-07-19,In Stock
1977,147,70,7,344,63,281,103,529,2026-07-19,In Stock
1978,148,89,11,446,88,358,133,904,2026-07-19,In Stock
1979,148,59,13,94,11,83,28,375,2026-07-19,In Stock
1980,148,98,4,384,34,350,115,697,2026-07-19,In Stock
1981,148,61,13,314,7,307,94,753,2026-07-19,In Stock
1982,148,55,1,23,1,22,6,169,2026-07-19,In Stock
1983,148,40,17,230,37,193,69,603,2026-07-19,In Stock
1984,148,95,15,320,33,287,96,591,2026-07-19,In Stock
1985,148,90,12,338,8,330,101,549,2026-07-19,In Stock
1986,148,67,3,138,8,130,41,580,2026-07-19,In Stock
1987,148,17,6,134,8,126,40,360,2026-07-19,In Stock
1988,148,76,12,30,0,30,9,403,2026-07-19,In Stock
1989,148,91,11,265,8,257,79,558,2026-07-19,In Stock
1990,148,88,3,294,48,246,88,669,2026-07-19,In Stock
1991,148,44,5,249,41,208,74,606,2026-07-19,In Stock
1992,148,74,10,77,8,69,23,246,2026-07-19,In Stock
1993,148,64,17,302,58,244,90,582,2026-07-19,In Stock
1994,148,27,7,74,0,74,22,510,2026-07-19,In Stock
1995,149,89,17,438,24,414,131,793,2026-07-19,In Stock
1996,149,100,5,458,67,391,137,886,2026-07-19,In Stock
1997,149,1,19,341,40,301,102,814,2026-07-19,In Stock
1998,149,58,14,227,36,191,68,455,2026-07-19,In Stock
1999,149,85,2,292,16,276,87,685,2026-07-19,In Stock
2000,149,68,9,317,24,293,95,572,2026-07-19,In Stock
2001,149,44,19,172,30,142,51,405,2026-07-19,In Stock
2002,149,14,17,450,53,397,135,591,2026-07-19,In Stock
2003,149,11,1,97,11,86,29,525,2026-07-19,In Stock
2004,149,10,15,444,55,389,133,733,2026-07-19,In Stock
2005,150,29,12,32,2,30,9,259,2026-07-19,In Stock
2006,150,90,1,377,30,347,113,787,2026-07-19,In Stock
2007,150,63,9,468,61,407,140,797,2026-07-19,In Stock
2008,150,1,1,47,7,40,14,270,2026-07-19,In Stock
2009,150,88,13,300,4,296,90,519,2026-07-19,In Stock
2010,150,87,15,302,6,296,90,681,2026-07-19,In Stock
2011,150,67,15,368,68,300,110,852,2026-07-19,In Stock
2012,150,19,5,364,36,328,109,756,2026-07-19,In Stock
2013,150,6,2,207,23,184,62,492,2026-07-19,In Stock
2014,150,43,1,281,49,232,84,771,2026-07-19,In Stock
2015,150,57,2,79,1,78,23,304,2026-07-19,In Stock
2016,151,41,9,186,18,168,55,472,2026-07-19,In Stock
2017,151,69,2,247,15,232,74,351,2026-07-19,In Stock
2018,151,2,11,350,22,328,105,556,2026-07-19,In Stock
2019,151,31,7,218,35,183,65,330,2026-07-19,In Stock
2020,151,5,12,363,30,333,108,742,2026-07-19,In Stock
2021,151,7,9,401,60,341,120,854,2026-07-19,In Stock
2022,151,29,7,104,10,94,31,319,2026-07-19,In Stock
2023,151,1,20,37,2,35,11,260,2026-07-19,In Stock
2024,151,84,11,467,63,404,140,617,2026-07-19,In Stock
2025,151,98,19,244,9,235,73,409,2026-07-19,In Stock
2026,152,83,13,397,38,359,119,582,2026-07-19,In Stock
2027,152,20,8,132,8,124,39,431,2026-07-19,In Stock
2028,152,85,13,80,1,79,24,578,2026-07-19,In Stock
2029,152,5,10,163,22,141,48,288,2026-07-19,In Stock
2030,152,44,12,365,35,330,109,776,2026-07-19,In Stock
2031,152,31,13,127,21,106,38,345,2026-07-19,In Stock
2032,152,36,11,91,12,79,27,442,2026-07-19,In Stock
2033,152,100,10,162,9,153,48,335,2026-07-19,In Stock
2034,152,78,16,31,4,27,9,191,2026-07-19,In Stock
2035,152,26,11,324,21,303,97,435,2026-07-19,In Stock
2036,152,56,14,37,1,36,11,215,2026-07-19,In Stock
2037,152,17,2,309,31,278,92,495,2026-07-19,In Stock
2038,152,69,9,42,7,35,12,189,2026-07-19,In Stock
2039,152,30,12,245,33,212,73,482,2026-07-19,In Stock
2040,153,40,11,379,55,324,113,490,2026-07-19,In Stock
2041,153,55,12,93,7,86,27,341,2026-07-19,In Stock
2042,153,91,15,407,16,391,122,869,2026-07-19,In Stock
2043,153,60,20,342,19,323,102,716,2026-07-19,In Stock
2044,153,90,9,44,8,36,13,369,2026-07-19,In Stock
2045,153,47,5,252,10,242,75,722,2026-07-19,In Stock
2046,153,98,10,457,77,380,137,818,2026-07-19,In Stock
2047,153,6,14,45,6,39,13,449,2026-07-19,In Stock
2048,153,61,19,349,31,318,104,772,2026-07-19,In Stock
2049,154,17,15,366,48,318,109,671,2026-07-19,In Stock
2050,154,25,18,111,2,109,33,274,2026-07-19,In Stock
2051,154,55,5,234,28,206,70,689,2026-07-19,In Stock
2052,154,53,20,397,19,378,119,501,2026-07-19,In Stock
2053,154,8,10,88,17,71,26,514,2026-07-19,In Stock
2054,154,87,14,264,37,227,79,468,2026-07-19,In Stock
2055,154,72,7,273,33,240,81,431,2026-07-19,In Stock
2056,154,11,12,413,26,387,123,728,2026-07-19,In Stock
2057,154,97,1,400,80,320,120,662,2026-07-19,In Stock
2058,154,7,3,388,9,379,116,524,2026-07-19,In Stock
2059,154,6,1,30,3,27,9,529,2026-07-19,In Stock
2060,154,75,9,491,12,479,147,912,2026-07-19,In Stock
2061,154,41,15,73,12,61,21,344,2026-07-19,In Stock
2062,154,70,14,322,63,259,96,821,2026-07-19,In Stock
2063,154,23,9,100,15,85,30,474,2026-07-19,In Stock
2064,154,30,4,322,57,265,96,709,2026-07-19,In Stock
2065,154,79,6,232,12,220,69,553,2026-07-19,In Stock
2066,155,7,2,407,12,395,122,533,2026-07-19,In Stock
2067,155,58,18,71,9,62,21,319,2026-07-19,In Stock
2068,155,92,4,296,45,251,88,466,2026-07-19,In Stock
2069,155,80,9,104,1,103,31,279,2026-07-19,In Stock
2070,155,38,15,233,38,195,69,719,2026-07-19,In Stock
2071,155,25,8,440,7,433,132,786,2026-07-19,In Stock
