attribution_id,order_id,campaign_id,attribution_method
2958,10984,150,Last-Touch
2959,10989,418,Last-Touch
2960,10990,454,Last-Touch
2961,10992,206,Last-Touch
2962,10997,96,Last-Touch
2963,10998,309,Last-Touch
2964,10999,117,Last-Touch
2965,11003,311,Last-Touch
2966,11005,149,Last-Touch
2967,11010,233,Last-Touch
2968,11012,289,Last-Touch
2969,11015,164,Last-Touch
2970,11021,406,Last-Touch
2971,11026,433,Last-Touch
2972,11028,449,Last-Touch
2973,11030,449,Last-Touch
2974,11037,194,Last-Touch
2975,11038,15,Last-Touch
2976,11039,485,Last-Touch
2977,11041,301,Last-Touch
2978,11042,333,Last-Touch
2979,11048,440,Last-Touch
2980,11049,326,Last-Touch
2981,11050,399,Last-Touch
2982,11051,286,Last-Touch
2983,11053,11,Last-Touch
2984,11056,117,Last-Touch
2985,11057,352,Last-Touch
2986,11058,296,Last-Touch
2987,11072,305,Last-Touch
2988,11073,342,Last-Touch
2989,11074,410,Last-Touch
2990,11079,235,Last-Touch
2991,11096,414,Last-Touch
2992,11100,274,Last-Touch
2993,11106,279,Last-Touch
2994,11108,23,Last-Touch
2995,11112,140,Last-Touch
2996,11115,362,Last-Touch
2997,11118,388,Last-Touch
2998,11119,13,Last-Touch
2999,11121,364,Last-Touch
3000,11122,61,Last-Touch
3001,11124,229,Last-Touch
3002,11128,356,Last-Touch
3003,11129,129,Last-Touch
3004,11138,346,Last-Touch
3005,11140,340,Last-Touch
3006,11141,254,Last-Touch
3007,11155,172,Last-Touch
3008,11158,106,Last-Touch
3009,11163,432,Last-Touch
3010,11166,87,Last-Touch
3011,11178,156,Last-Touch
3012,11179,106,Last-Touch
3013,11181,392,Last-Touch
3014,11182,421,Last-Touch
3015,11187,77,Last-Touch
3016,11188,86,Last-Touch
3017,11190,192,Last-Touch
3018,11191,18,Last-Touch
3019,11193,391,Last-Touch
3020,11194,281,Last-Touch
3021,11195,157,Last-Touch
3022,11197,264,Last-Touch
3023,11199,254,Last-Touch
3024,11208,117,Last-Touch
3025,11212,129,Last-Touch
3026,11218,450,Last-Touch
3027,11219,301,Last-Touch
3028,11223,93,Last-Touch
3029,11224,23,Last-Touch
3030,11225,338,Last-Touch
3031,11226,262,Last-Touch
3032,11227,49,Last-Touch
3033,11231,156,Last-Touch
3034,11232,46,Last-Touch
3035,11233,144,Last-Touch
3036,11234,13,Last-Touch
3037,11237,231,Last-Touch
3038,11242,208,Last-Touch
3039,11243,371,Last-Touch
3040,11244,189,Last-Touch
3041,11247,159,Last-Touch
3042,11256,425,Last-Touch
3043,11261,375,Last-Touch
3044,11262,239,Last-Touch
3045,11264,450,Last-Touch
3046,11272,242,Last-Touch
3047,11276,218,Last-Touch
3048,11277,272,Last-Touch
3049,11278,118,Last-Touch
3050,11279,37,Last-Touch
3051,11283,331,Last-Touch
3052,11286,227,Last-Touch
3053,11287,382,Last-Touch
3054,11293,319,Last-Touch
3055,11295,331,Last-Touch
3056,11298,397,Last-Touch
3057,11299,168,Last-Touch
3058,11301,24,Last-Touch
3059,11302,482,Last-Touch
3060,11309,337,Last-Touch
3061,11313,72,Last-Touch
3062,11321,162,Last-Touch
3063,11323,312,Last-Touch
3064,11324,192,Last-Touch
3065,11326,17,Last-Touch
3066,11327,354,Last-Touch
3067,11335,352,Last-Touch
3068,11341,119,Last-Touch
3069,11345,254,Last-Touch
3070,11346,162,Last-Touch
3071,11356,380,Last-Touch
3072,11366,235,Last-Touch
3073,11368,401,Last-Touch
3074,11381,264,Last-Touch
3075,11382,446,Last-Touch
3076,11392,354,Last-Touch
3077,11399,309,Last-Touch
3078,11405,199,Last-Touch
3079,11406,348,Last-Touch
3080,11407,374,Last-Touch
3081,11416,84,Last-Touch
3082,11417,83,Last-Touch
3083,11419,270,Last-Touch
3084,11422,340,Last-Touch
3085,11425,131,Last-Touch
3086,11426,279,Last-Touch
3087,11428,467,Last-Touch
3088,11430,380,Last-Touch
3089,11432,92,Last-Touch
3090,11434,185,Last-Touch
3091,11435,130,Last-Touch
3092,11442,432,Last-Touch
3093,11448,388,Last-Touch
3094,11451,458,Last-Touch
3095,11454,129,Last-Touch
3096,11456,315,Last-Touch
3097,11457,12,Last-Touch
3098,11469,239,Last-Touch
3099,11470,366,Last-Touch
3100,11474,232,Last-Touch
3101,11476,173,Last-Touch
3102,11478,119,Last-Touch
3103,11479,424,Last-Touch
3104,11486,157,Last-Touch
3105,11501,413,Last-Touch
3106,11504,88,Last-Touch
3107,11507,235,Last-Touch
3108,11513,434,Last-Touch
3109,11514,320,Last-Touch
3110,11516,365,Last-Touch
3111,11521,20,Last-Touch
3112,11522,496,Last-Touch
3113,11527,348,Last-Touch
3114,11530,80,Last-Touch
3115,11535,119,Last-Touch
3116,11536,363,Last-Touch
3117,11538,406,Last-Touch
3118,11541,276,Last-Touch
3119,11546,141,Last-Touch
3120,11549,344,Last-Touch
3121,11552,314,Last-Touch
3122,11558,479,Last-Touch
3123,11562,399,Last-Touch
3124,11564,201,Last-Touch
3125,11565,490,Last-Touch
3126,11569,395,Last-Touch
3127,11573,459,Last-Touch
3128,11575,405,Last-Touch
3129,11580,263,Last-Touch
3130,11582,295,Last-Touch
3131,11587,85,Last-Touch
3132,11588,226,Last-Touch
3133,11591,427,Last-Touch
3134,11592,229,Last-Touch
3135,11595,421,Last-Touch
3136,11596,5,Last-Touch
3137,11600,386,Last-Touch
3138,11602,133,Last-Touch
3139,11606,76,Last-Touch
3140,11607,457,Last-Touch
3141,11618,357,Last-Touch
3142,11634,442,Last-Touch
3143,11636,141,Last-Touch
3144,11660,487,Last-Touch
3145,11662,281,Last-Touch
3146,11663,141,Last-Touch
3147,11667,391,Last-Touch
3148,11671,448,Last-Touch
3149,11681,337,Last-Touch
3150,11683,37,Last-Touch
3151,11685,198,Last-Touch
3152,11687,427,Last-Touch
3153,11689,449,Last-Touch
3154,11690,455,Last-Touch
3155,11692,323,Last-Touch
3156,11693,4,Last-Touch
3157,11699,347,Last-Touch
3158,11707,335,Last-Touch
3159,11716,86,Last-Touch
3160,11719,101,Last-Touch
3161,11722,363,Last-Touch
3162,11728,142,Last-Touch
3163,11736,309,Last-Touch
3164,11737,435,Last-Touch
3165,11739,353,Last-Touch
3166,11742,53,Last-Touch
3167,11744,301,Last-Touch
3168,11748,442,Last-Touch
3169,11751,444,Last-Touch
3170,11756,345,Last-Touch
3171,11757,393,Last-Touch
3172,11759,101,Last-Touch
3173,11763,254,Last-Touch
3174,11769,120,Last-Touch
3175,11770,459,Last-Touch
3176,11781,373,Last-Touch
3177,11784,233,Last-Touch
3178,11788,150,Last-Touch
3179,11789,237,Last-Touch
3180,11797,306,Last-Touch
3181,11808,325,Last-Touch
3182,11811,102,Last-Touch
3183,11812,249,Last-Touch
3184,11813,289,Last-Touch
3185,11817,96,Last-Touch
3186,11818,23,Last-Touch
3187,11820,382,Last-Touch
3188,11821,75,Last-Touch
3189,11825,177,Last-Touch
3190,11826,92,Last-Touch
3191,11827,156,Last-Touch
3192,11830,272,Last-Touch
3193,11831,342,Last-Touch
3194,11837,117,Last-Touch
3195,11847,229,Last-Touch
3196,11848,69,Last-Touch
3197,11851,375,Last-Touch
3198,11853,258,Last-Touch
3199,11854,278,Last-Touch
3200,11859,457,Last-Touch
3201,11863,157,Last-Touch
3202,11867,218,Last-Touch
3203,11868,465,Last-Touch
3204,11870,461,Last-Touch
3205,11877,161,Last-Touch
3206,11879,124,Last-Touch
3207,11880,459,Last-Touch
3208,11882,233,Last-Touch
3209,11884,416,Last-Touch
3210,11887,306,Last-Touch
3211,11893,459,Last-Touch
3212,11894,163,Last-Touch
3213,11900,356,Last-Touch
3214,11911,298,Last-Touch
3215,11914,318,Last-Touch
3216,11915,336,Last-Touch
3217,11920,185,Last-Touch
3218,11922,435,Last-Touch
3219,11930,165,Last-Touch
3220,11932,455,Last-Touch
3221,11939,203,Last-Touch
3222,11942,278,Last-Touch
3223,11943,322,Last-Touch
3224,11952,310,Last-Touch
3225,11955,13,Last-Touch
3226,11957,264,Last-Touch
3227,11963,487,Last-Touch
3228,11971,77,Last-Touch
3229,11973,19,Last-Touch
3230,11977,453,Last-Touch
3231,11982,286,Last-Touch
3232,11984,348,Last-Touch
3233,11991,49,Last-Touch
3234,11992,453,Last-Touch
3235,11995,174,Last-Touch
3236,11997,294,Last-Touch
3237,11998,309,Last-Touch
3238,12003,306,Last-Touch
3239,12010,470,Last-Touch
3240,12011,302,Last-Touch
3241,12016,282,Last-Touch
3242,12023,117,Last-Touch
3243,12024,38,Last-Touch
3244,12025,379,Last-Touch
3245,12030,378,Last-Touch
3246,12036,22,Last-Touch
3247,12040,333,Last-Touch
3248,12050,17,Last-Touch
3249,12057,50,Last-Touch
3250,12069,215,Last-Touch
3251,12071,391,Last-Touch
3252,12077,52,Last-Touch
3253,12079,178,Last-Touch
3254,12087,98,Last-Touch
3255,12090,240,Last-Touch
3256,12094,217,Last-Touch
3257,12100,221,Last-Touch
3258,12103,336,Last-Touch
3259,12105,335,Last-Touch
3260,12108,289,Last-Touch
3261,12110,492,Last-Touch
3262,12120,467,Last-Touch
3263,12123,274,Last-Touch
3264,12125,104,Last-Touch
3265,12126,42,Last-Touch
3266,12127,417,Last-Touch
3267,12128,418,Last-Touch
3268,12129,406,Last-Touch
3269,12132,347,Last-Touch
3270,12133,208,Last-Touch
3271,12137,86,Last-Touch
3272,12146,281,Last-Touch
3273,12157,109,Last-Touch
3274,12169,124,Last-Touch
3275,12171,157,Last-Touch
3276,12172,36,Last-Touch
3277,12175,412,Last-Touch
3278,12181,168,Last-Touch
3279,12182,440,Last-Touch
3280,12188,491,Last-Touch
3281,12199,390,Last-Touch
3282,12201,452,Last-Touch
3283,12205,424,Last-Touch
3284,12207,337,Last-Touch
3285,12208,486,Last-Touch
3286,12215,360,Last-Touch
3287,12221,440,Last-Touch
3288,12224,274,Last-Touch
3289,12225,334,Last-Touch
3290,12229,430,Last-Touch
3291,12230,433,Last-Touch
3292,12233,296,Last-Touch
3293,12235,452,Last-Touch
3294,12238,345,Last-Touch
3295,12240,52,Last-Touch
3296,12249,300,Last-Touch
3297,12250,144,Last-Touch
3298,12251,471,Last-Touch
3299,12255,130,Last-Touch
3300,12262,286,Last-Touch
3301,12263,229,Last-Touch
3302,12274,377,Last-Touch
3303,12276,404,Last-Touch
3304,12279,147,Last-Touch
3305,12285,459,Last-Touch
3306,12290,286,Last-Touch
3307,12291,186,Last-Touch
3308,12293,60,Last-Touch
3309,12297,292,Last-Touch
3310,12309,371,Last-Touch
3311,12310,321,Last-Touch
3312,12320,120,Last-Touch
3313,12324,353,Last-Touch
3314,12327,415,Last-Touch
3315,12334,123,Last-Touch
3316,12339,279,Last-Touch
3317,12340,181,Last-Touch
3318,12349,478,Last-Touch
3319,12352,19,Last-Touch
3320,12358,174,Last-Touch
3321,12360,58,Last-Touch
3322,12363,333,Last-Touch
3323,12367,227,Last-Touch
3324,12373,231,Last-Touch
3325,12376,43,Last-Touch
3326,12377,122,Last-Touch
3327,12378,425,Last-Touch
3328,12383,107,Last-Touch
3329,12386,281,Last-Touch
3330,12388,46,Last-Touch
3331,12392,331,Last-Touch
3332,12396,447,Last-Touch
3333,12399,257,Last-Touch
3334,12411,445,Last-Touch
3335,12412,450,Last-Touch
3336,12413,52,Last-Touch
3337,12418,486,Last-Touch
3338,12421,473,Last-Touch
3339,12426,333,Last-Touch
3340,12428,174,Last-Touch
3341,12438,336,Last-Touch
3342,12439,416,Last-Touch
3343,12446,86,Last-Touch
3344,12447,229,Last-Touch
3345,12448,281,Last-Touch
3346,12452,427,Last-Touch
3347,12453,57,Last-Touch
3348,12455,234,Last-Touch
3349,12456,185,Last-Touch
3350,12459,189,Last-Touch
3351,12463,333,Last-Touch
3352,12469,13,Last-Touch
3353,12479,229,Last-Touch
3354,12480,185,Last-Touch
3355,12486,89,Last-Touch
3356,12489,133,Last-Touch
3357,12494,338,Last-Touch
3358,12495,155,Last-Touch
3359,12500,178,Last-Touch
3360,12503,335,Last-Touch
3361,12504,286,Last-Touch
3362,12510,371,Last-Touch
3363,12511,217,Last-Touch
3364,12516,492,Last-Touch
3365,12518,383,Last-Touch
3366,12519,53,Last-Touch
3367,12524,67,Last-Touch
3368,12525,284,Last-Touch
3369,12527,297,Last-Touch
3370,12530,460,Last-Touch
3371,12539,85,Last-Touch
3372,12541,322,Last-Touch
3373,12548,431,Last-Touch
3374,12549,339,Last-Touch
3375,12550,224,Last-Touch
3376,12555,130,Last-Touch
3377,12556,402,Last-Touch
3378,12559,101,Last-Touch
3379,12562,129,Last-Touch
3380,12567,155,Last-Touch
3381,12568,218,Last-Touch
3382,12575,337,Last-Touch
3383,12592,84,Last-Touch
3384,12597,397,Last-Touch
3385,12606,75,Last-Touch
3386,12607,421,Last-Touch
3387,12610,306,Last-Touch
3388,12611,227,Last-Touch
3389,12612,157,Last-Touch
3390,12618,297,Last-Touch
3391,12619,498,Last-Touch
3392,12622,172,Last-Touch
3393,12623,50,Last-Touch
3394,12625,344,Last-Touch
3395,12629,466,Last-Touch
3396,12630,114,Last-Touch
3397,12631,13,Last-Touch
3398,12635,482,Last-Touch
3399,12640,267,Last-Touch
3400,12641,114,Last-Touch
3401,12647,104,Last-Touch
3402,12658,101,Last-Touch
3403,12672,171,Last-Touch
3404,12674,337,Last-Touch
3405,12677,65,Last-Touch
3406,12697,338,Last-Touch
3407,12698,12,Last-Touch
3408,12699,157,Last-Touch
3409,12704,239,Last-Touch
3410,12709,65,Last-Touch
3411,12710,457,Last-Touch
3412,12712,448,Last-Touch
3413,12717,428,Last-Touch
3414,12721,201,Last-Touch
3415,12726,20,Last-Touch
3416,12729,126,Last-Touch
3417,12733,469,Last-Touch
3418,12743,52,Last-Touch
3419,12744,454,Last-Touch
3420,12749,398,Last-Touch
3421,12752,91,Last-Touch
3422,12753,486,Last-Touch
3423,12757,386,Last-Touch
3424,12759,252,Last-Touch
3425,12763,157,Last-Touch
3426,12764,454,Last-Touch
3427,12765,320,Last-Touch
3428,12771,51,Last-Touch
3429,12775,446,Last-Touch
3430,12779,46,Last-Touch
3431,12780,383,Last-Touch
3432,12781,467,Last-Touch
3433,12789,227,Last-Touch
3434,12790,279,Last-Touch
3435,12794,214,Last-Touch
3436,12796,30,Last-Touch
3437,12797,90,Last-Touch
3438,12800,472,Last-Touch
3439,12802,211,Last-Touch
3440,12805,462,Last-Touch
3441,12808,53,Last-Touch
3442,12813,435,Last-Touch
3443,12815,44,Last-Touch
3444,12819,414,Last-Touch
3445,12823,350,Last-Touch
3446,12824,313,Last-Touch
3447,12829,252,Last-Touch
3448,12830,404,Last-Touch
3449,12834,371,Last-Touch
3450,12841,282,Last-Touch
3451,12843,69,Last-Touch
3452,12844,467,Last-Touch
3453,12848,443,Last-Touch
3454,12849,429,Last-Touch
3455,12852,471,Last-Touch
3456,12853,310,Last-Touch
3457,12855,7,Last-Touch
3458,12858,453,Last-Touch
3459,12861,45,Last-Touch
3460,12862,150,Last-Touch
3461,12866,492,Last-Touch
3462,12867,410,Last-Touch
3463,12874,46,Last-Touch
3464,12878,352,Last-Touch
3465,12884,372,Last-Touch
3466,12885,286,Last-Touch
3467,12886,268,Last-Touch
3468,12887,489,Last-Touch
3469,12888,284,Last-Touch
3470,12890,140,Last-Touch
3471,12892,306,Last-Touch
3472,12893,384,Last-Touch
3473,12894,273,Last-Touch
3474,12900,51,Last-Touch
3475,12903,277,Last-Touch
3476,12908,89,Last-Touch
3477,12911,57,Last-Touch
3478,12914,396,Last-Touch
3479,12915,493,Last-Touch
3480,12916,148,Last-Touch
3481,12920,136,Last-Touch
3482,12921,425,Last-Touch
3483,12923,67,Last-Touch
3484,12930,277,Last-Touch
3485,12931,77,Last-Touch
3486,12933,262,Last-Touch
3487,12936,111,Last-Touch
3488,12938,227,Last-Touch
3489,12943,487,Last-Touch
3490,12947,460,Last-Touch
3491,12948,89,Last-Touch
3492,12957,231,Last-Touch
3493,12966,92,Last-Touch
3494,12968,295,Last-Touch
3495,12970,72,Last-Touch
3496,12978,156,Last-Touch
3497,12979,19,Last-Touch
3498,12980,395,Last-Touch
3499,12984,77,Last-Touch
3500,12989,74,Last-Touch
3501,12990,262,Last-Touch
3502,12996,440,Last-Touch
3503,12998,409,Last-Touch
3504,13005,334,Last-Touch
3505,13008,252,Last-Touch
3506,13014,210,Last-Touch
3507,13015,80,Last-Touch
3508,13020,239,Last-Touch
3509,13021,310,Last-Touch
3510,13025,390,Last-Touch
3511,13027,124,Last-Touch
3512,13030,154,Last-Touch
3513,13034,59,Last-Touch
3514,13035,356,Last-Touch
3515,13038,281,Last-Touch
3516,13040,395,Last-Touch
3517,13044,435,Last-Touch
3518,13050,429,Last-Touch
3519,13053,410,Last-Touch
3520,13054,13,Last-Touch
3521,13059,63,Last-Touch
3522,13061,271,Last-Touch
3523,13062,249,Last-Touch
3524,13064,144,Last-Touch
3525,13067,391,Last-Touch
3526,13075,418,Last-Touch
3527,13080,277,Last-Touch
3528,13083,262,Last-Touch
3529,13084,299,Last-Touch
3530,13093,93,Last-Touch
3531,13094,169,Last-Touch
3532,13098,300,Last-Touch
3533,13099,412,Last-Touch
3534,13102,46,Last-Touch
3535,13105,159,Last-Touch
3536,13108,89,Last-Touch
3537,13116,233,Last-Touch
3538,13118,266,Last-Touch
3539,13122,19,Last-Touch
3540,13125,478,Last-Touch
3541,13127,98,Last-Touch
3542,13131,374,Last-Touch
3543,13133,337,Last-Touch
3544,13135,329,Last-Touch
3545,13138,53,Last-Touch
3546,13139,306,Last-Touch
3547,13144,262,Last-Touch
3548,13147,466,Last-Touch
3549,13162,97,Last-Touch
3550,13163,448,Last-Touch
3551,13169,292,Last-Touch
3552,13171,174,Last-Touch
3553,13172,19,Last-Touch
3554,13187,163,Last-Touch
3555,13189,311,Last-Touch
3556,13190,207,Last-Touch
3557,13197,163,Last-Touch
3558,13200,397,Last-Touch
3559,13203,429,Last-Touch
3560,13207,34,Last-Touch
3561,13232,171,Last-Touch
3562,13236,459,Last-Touch
3563,13238,428,Last-Touch
3564,13243,366,Last-Touch
3565,13245,279,Last-Touch
3566,13248,341,Last-Touch
3567,13249,40,Last-Touch
3568,13251,448,Last-Touch
3569,13259,38,Last-Touch
3570,13260,240,Last-Touch
3571,13262,219,Last-Touch
3572,13264,433,Last-Touch
3573,13267,144,Last-Touch
3574,13268,231,Last-Touch
3575,13270,209,Last-Touch
3576,13271,247,Last-Touch
3577,13275,239,Last-Touch
3578,13278,267,Last-Touch
3579,13282,352,Last-Touch
3580,13283,455,Last-Touch
3581,13285,216,Last-Touch
3582,13287,495,Last-Touch
3583,13297,391,Last-Touch
3584,13300,282,Last-Touch
3585,13306,483,Last-Touch
3586,13307,364,Last-Touch
3587,13308,137,Last-Touch
3588,13311,382,Last-Touch
3589,13312,10,Last-Touch
3590,13317,310,Last-Touch
3591,13318,433,Last-Touch
3592,13325,6,Last-Touch
3593,13330,389,Last-Touch
3594,13333,274,Last-Touch
3595,13339,31,Last-Touch
3596,13342,266,Last-Touch
3597,13346,262,Last-Touch
3598,13355,416,Last-Touch
3599,13356,410,Last-Touch
3600,13357,338,Last-Touch
3601,13359,331,Last-Touch
3602,13360,437,Last-Touch
3603,13361,306,Last-Touch
3604,13366,452,Last-Touch
3605,13367,386,Last-Touch
3606,13368,148,Last-Touch
3607,13369,428,Last-Touch
3608,13370,131,Last-Touch
3609,13375,179,Last-Touch
3610,13376,40,Last-Touch
3611,13378,334,Last-Touch
3612,13382,35,Last-Touch
3613,13390,291,Last-Touch
3614,13399,499,Last-Touch
3615,13405,460,Last-Touch
3616,13406,78,Last-Touch
3617,13407,462,Last-Touch
3618,13410,233,Last-Touch
3619,13415,49,Last-Touch
3620,13417,284,Last-Touch
3621,13424,350,Last-Touch
3622,13425,350,Last-Touch
3623,13433,209,Last-Touch
3624,13434,308,Last-Touch
3625,13444,470,Last-Touch
3626,13452,403,Last-Touch
3627,13453,446,Last-Touch
3628,13455,281,Last-Touch
3629,13456,210,Last-Touch
3630,13457,457,Last-Touch
3631,13467,452,Last-Touch
3632,13475,13,Last-Touch
3633,13476,372,Last-Touch
3634,13477,264,Last-Touch
3635,13482,49,Last-Touch
3636,13484,331,Last-Touch
3637,13489,114,Last-Touch
3638,13509,19,Last-Touch
3639,13511,217,Last-Touch
3640,13515,72,Last-Touch
3641,13518,219,Last-Touch
3642,13521,352,Last-Touch
3643,13522,233,Last-Touch
3644,13530,58,Last-Touch
3645,13532,379,Last-Touch
3646,13537,447,Last-Touch
3647,13539,493,Last-Touch
3648,13541,310,Last-Touch
3649,13542,52,Last-Touch
3650,13543,378,Last-Touch
3651,13545,397,Last-Touch
3652,13547,491,Last-Touch
3653,13548,103,Last-Touch
3654,13549,52,Last-Touch
3655,13557,86,Last-Touch
3656,13559,8,Last-Touch
3657,13565,477,Last-Touch
3658,13568,70,Last-Touch
3659,13569,46,Last-Touch
3660,13570,237,Last-Touch
3661,13571,223,Last-Touch
3662,13577,73,Last-Touch
3663,13579,184,Last-Touch
3664,13585,163,Last-Touch
3665,13587,429,Last-Touch
3666,13588,302,Last-Touch
3667,13590,416,Last-Touch
3668,13591,40,Last-Touch
3669,13595,405,Last-Touch
3670,13602,336,Last-Touch
3671,13603,14,Last-Touch
3672,13614,49,Last-Touch
3673,13621,337,Last-Touch
3674,13624,311,Last-Touch
3675,13625,396,Last-Touch
3676,13632,392,Last-Touch
3677,13635,323,Last-Touch
3678,13636,457,Last-Touch
3679,13639,309,Last-Touch
3680,13641,232,Last-Touch
3681,13646,397,Last-Touch
3682,13647,482,Last-Touch
3683,13648,429,Last-Touch
3684,13650,38,Last-Touch
3685,13651,444,Last-Touch
3686,13660,106,Last-Touch
3687,13662,92,Last-Touch
3688,13666,71,Last-Touch
3689,13671,383,Last-Touch
3690,13673,366,Last-Touch
3691,13675,391,Last-Touch
3692,13677,299,Last-Touch
3693,13678,174,Last-Touch
3694,13680,309,Last-Touch
3695,13686,306,Last-Touch
3696,13687,8,Last-Touch
3697,13688,350,Last-Touch
3698,13689,37,Last-Touch
3699,13690,134,Last-Touch
3700,13695,455,Last-Touch
3701,13696,124,Last-Touch
3702,13699,309,Last-Touch
3703,13704,411,Last-Touch
3704,13705,56,Last-Touch
3705,13710,235,Last-Touch
3706,13715,284,Last-Touch
3707,13723,52,Last-Touch
3708,13728,482,Last-Touch
3709,13741,333,Last-Touch
3710,13747,362,Last-Touch
3711,13754,8,Last-Touch
3712,13758,60,Last-Touch
3713,13760,362,Last-Touch
3714,13764,85,Last-Touch
3715,13770,304,Last-Touch
3716,13772,467,Last-Touch
3717,13777,233,Last-Touch
3718,13799,273,Last-Touch
3719,13800,455,Last-Touch
3720,13807,457,Last-Touch
3721,13808,400,Last-Touch
3722,13812,155,Last-Touch
3723,13815,122,Last-Touch
3724,13819,150,Last-Touch
3725,13829,478,Last-Touch
3726,13830,38,Last-Touch
3727,13831,289,Last-Touch
3728,13833,155,Last-Touch
3729,13838,219,Last-Touch
3730,13841,127,Last-Touch
3731,13845,162,Last-Touch
3732,13847,48,Last-Touch
3733,13848,459,Last-Touch
3734,13851,95,Last-Touch
3735,13852,326,Last-Touch
3736,13853,418,Last-Touch
3737,13859,482,Last-Touch
3738,13860,69,Last-Touch
3739,13863,57,Last-Touch
3740,13864,346,Last-Touch
3741,13866,83,Last-Touch
3742,13869,119,Last-Touch
3743,13871,485,Last-Touch
3744,13874,432,Last-Touch
3745,13876,153,Last-Touch
3746,13886,333,Last-Touch
3747,13894,78,Last-Touch
3748,13899,162,Last-Touch
3749,13900,95,Last-Touch
3750,13901,129,Last-Touch
3751,13902,250,Last-Touch
3752,13908,373,Last-Touch
3753,13919,292,Last-Touch
3754,13921,101,Last-Touch
3755,13922,102,Last-Touch
3756,13924,467,Last-Touch
3757,13926,166,Last-Touch
3758,13939,344,Last-Touch
3759,13948,333,Last-Touch
3760,13955,487,Last-Touch
3761,13956,229,Last-Touch
3762,13957,336,Last-Touch
3763,13959,325,Last-Touch
3764,13960,121,Last-Touch
3765,13962,459,Last-Touch
3766,13971,354,Last-Touch
3767,13973,393,Last-Touch
3768,13974,240,Last-Touch
3769,13983,59,Last-Touch
3770,13990,435,Last-Touch
3771,13998,286,Last-Touch
3772,14002,462,Last-Touch
3773,14004,223,Last-Touch
3774,14009,215,Last-Touch
3775,14014,472,Last-Touch
3776,14019,470,Last-Touch
3777,14020,483,Last-Touch
3778,14021,192,Last-Touch
3779,14028,359,Last-Touch
3780,14029,434,Last-Touch
3781,14035,500,Last-Touch
3782,14036,333,Last-Touch
3783,14041,474,Last-Touch
3784,14042,371,Last-Touch
3785,14043,15,Last-Touch
3786,14047,486,Last-Touch
3787,14055,489,Last-Touch
3788,14059,231,Last-Touch
3789,14060,72,Last-Touch
3790,14067,338,Last-Touch
3791,14069,67,Last-Touch
3792,14071,332,Last-Touch
3793,14072,374,Last-Touch
3794,14074,367,Last-Touch
3795,14075,235,Last-Touch
3796,14076,396,Last-Touch
