return_id,order_id,return_reason,refund_amount,return_status
1698,11670,Damaged,22300.34,Refunded
1699,10690,Late Delivery,797.82,Refunded
1700,32887,Late Delivery,11140.58,Refunded
1701,14476,Wrong Product,27805.52,Refunded
1702,29547,Customer Changed Mind,17712.46,Refunded
1703,9654,Wrong Product,15924.18,Refunded
1704,39437,Late Delivery,2036.48,Refunded
1705,31243,Late Delivery,23781.91,Refunded
1706,34324,Quality Issue,4777.74,Refunded
1707,26811,Quality Issue,3174.21,Refunded
1708,43593,Damaged,16986.25,Refunded
1709,36242,Quality Issue,18162.8,Refunded
1710,40748,Wrong Product,7628.17,Refunded
1711,9565,Quality Issue,18852.18,Refunded
1712,12826,Wrong Product,17760.03,Refunded
1713,38089,Customer Changed Mind,27851.81,Refunded
1714,35922,Wrong Product,2607.46,Refunded
1715,14617,Damaged,4637.32,Refunded
1716,12585,Wrong Product,12379.74,Refunded
1717,23700,Customer Changed Mind,2016.21,Refunded
1718,28185,Late Delivery,4391.69,Refunded
1719,2291,Customer Changed Mind,11320.06,Refunded
1720,25700,Quality Issue,9810.45,Refunded
1721,197,Late Delivery,4196.2,Refunded
1722,8006,Wrong Product,25218.52,Refunded
1723,13433,Damaged,28743.19,Refunded
1724,48740,Quality Issue,10140.44,Refunded
1725,12583,Late Delivery,10533.35,Refunded
1726,27041,Wrong Product,9999.43,Refunded
1727,26476,Wrong Product,12862.44,Refunded
1728,44882,Late Delivery,23786.99,Refunded
1729,3253,Damaged,8201.13,Refunded
1730,1848,Damaged,23452.16,Refunded
1731,14977,Customer Changed Mind,10206.14,Refunded
1732,37890,Customer Changed Mind,9882.51,Refunded
1733,41393,Late Delivery,24847.74,Refunded
1734,15656,Quality Issue,10258.97,Refunded
1735,3844,Wrong Product,9280.7,Refunded
1736,38990,Quality Issue,5524.13,Refunded
1737,40002,Damaged,3044.41,Refunded
1738,31240,Damaged,8281.01,Refunded
1739,8149,Customer Changed Mind,21454.12,Refunded
1740,38668,Damaged,6942.82,Refunded
1741,24914,Damaged,25693.71,Refunded
1742,23982,Quality Issue,17848.5,Refunded
1743,48552,Late Delivery,849.21,Refunded
1744,2570,Late Delivery,11480.58,Refunded
1745,20176,Late Delivery,12200.06,Refunded
1746,12247,Late Delivery,17526.96,Refunded
1747,32238,Quality Issue,13023.63,Refunded
1748,25140,Wrong Product,18990.51,Refunded
1749,23576,Quality Issue,5706.25,Refunded
1750,45109,Customer Changed Mind,25124.55,Refunded
1751,49341,Damaged,18262.87,Refunded
1752,14592,Wrong Product,4157.27,Refunded
1753,20659,Damaged,12794.02,Refunded
1754,26581,Late Delivery,8059.41,Refunded
1755,47964,Late Delivery,24048.16,Refunded
1756,23387,Quality Issue,20434.31,Refunded
1757,29370,Damaged,23308.34,Refunded
1758,5051,Damaged,19757.63,Refunded
1759,10075,Damaged,9370.39,Refunded
1760,27827,Damaged,3718.78,Refunded
1761,48969,Late Delivery,12187.43,Refunded
1762,14348,Damaged,3632.11,Refunded
1763,48983,Customer Changed Mind,13549.16,Refunded
1764,27292,Wrong Product,16874.48,Refunded
1765,31598,Wrong Product,1130.66,Refunded
1766,30401,Quality Issue,23974.94,Refunded
1767,21993,Quality Issue,15033.98,Refunded
1768,13417,Wrong Product,20856.71,Refunded
1769,44937,Quality Issue,1881.19,Refunded
1770,31253,Customer Changed Mind,6013.74,Refunded
1771,37159,Wrong Product,22372.29,Refunded
1772,25041,Wrong Product,24702.84,Refunded
1773,38151,Customer Changed Mind,2256.98,Refunded
1774,7627,Quality Issue,7631.59,Refunded
1775,37548,Quality Issue,2422.71,Refunded
1776,3957,Customer Changed Mind,9770.83,Refunded
1777,4036,Customer Changed Mind,6441.51,Refunded
1778,30030,Late Delivery,9855.66,Refunded
1779,27155,Damaged,24872.23,Refunded
1780,18009,Quality Issue,5433.29,Refunded
1781,29979,Quality Issue,21012.37,Refunded
1782,36963,Quality Issue,25835.93,Refunded
1783,26513,Customer Changed Mind,22057.76,Refunded
1784,12617,Customer Changed Mind,9973.94,Refunded
1785,18385,Quality Issue,7291.62,Refunded
1786,43642,Wrong Product,14055.69,Refunded
1787,21041,Late Delivery,5477.62,Refunded
1788,34825,Late Delivery,16187.09,Refunded
1789,21905,Damaged,28525.31,Refunded
1790,33788,Customer Changed Mind,14584.11,Refunded
1791,29939,Wrong Product,21892.59,Refunded
1792,24426,Quality Issue,28485.32,Refunded
1793,14417,Damaged,22197.84,Refunded
1794,28465,Quality Issue,7365.09,Refunded
1795,36966,Wrong Product,22973.55,Refunded
1796,21319,Customer Changed Mind,2526.7,Refunded
1797,33352,Customer Changed Mind,11126.24,Refunded
1798,34823,Quality Issue,1269.14,Refunded
1799,26771,Damaged,20554.44,Refunded
1800,2892,Customer Changed Mind,21397.54,Refunded
1801,39830,Damaged,3072.65,Refunded
1802,24672,Late Delivery,8179.07,Refunded
1803,37156,Wrong Product,9683.78,Refunded
1804,14178,Wrong Product,13356.05,Refunded
1805,21129,Damaged,14552.08,Refunded
1806,14024,Customer Changed Mind,26032.89,Refunded
1807,44394,Customer Changed Mind,12571.43,Refunded
1808,25171,Damaged,16219.03,Refunded
1809,12306,Customer Changed Mind,5054.63,Refunded
1810,43959,Late Delivery,1349.62,Refunded
1811,27190,Wrong Product,10158.86,Refunded
1812,39932,Customer Changed Mind,22854.68,Refunded
1813,39229,Customer Changed Mind,21843.86,Refunded
1814,32062,Customer Changed Mind,5886.58,Refunded
1815,17304,Customer Changed Mind,1980.87,Refunded
1816,46143,Quality Issue,18256.59,Refunded
1817,13591,Damaged,1792.87,Refunded
1818,15830,Late Delivery,24411.84,Refunded
1819,7102,Damaged,7849.88,Refunded
1820,8058,Damaged,10900.8,Refunded
1821,27811,Wrong Product,18154.99,Refunded
1822,37102,Late Delivery,15981.85,Refunded
1823,40606,Quality Issue,20107.64,Refunded
1824,34926,Customer Changed Mind,14836.21,Refunded
1825,29642,Wrong Product,26535.69,Refunded
1826,15950,Wrong Product,19201.18,Refunded
1827,20652,Quality Issue,9133.81,Refunded
1828,31201,Quality Issue,4349.74,Refunded
1829,10052,Damaged,23878.53,Refunded
1830,11108,Quality Issue,12934.89,Refunded
1831,3990,Customer Changed Mind,25139.32,Refunded
1832,47083,Damaged,17999.67,Refunded
1833,33710,Quality Issue,13876.92,Refunded
1834,12310,Damaged,10453.34,Refunded
1835,697,Wrong Product,15880.04,Refunded
1836,13314,Quality Issue,9725.88,Refunded
1837,5287,Damaged,19091.18,Refunded
1838,39893,Late Delivery,7539.74,Refunded
1839,24654,Customer Changed Mind,12647.18,Refunded
1840,32933,Wrong Product,22093.71,Refunded
1841,5931,Damaged,9553.34,Refunded
1842,15150,Customer Changed Mind,6724.03,Refunded
1843,8298,Customer Changed Mind,21989.76,Refunded
1844,21115,Wrong Product,17427.14,Refunded
1845,25250,Wrong Product,8934.68,Refunded
1846,16393,Damaged,1868.86,Refunded
1847,38173,Damaged,9656.05,Refunded
1848,11595,Late Delivery,8671.05,Refunded
1849,43980,Damaged,21954.56,Refunded
1850,30727,Quality Issue,12043.98,Refunded
1851,46104,Customer Changed Mind,8932.44,Refunded
1852,3458,Customer Changed Mind,3804.77,Refunded
1853,43611,Damaged,14224.59,Refunded
1854,49223,Late Delivery,1955.28,Refunded
1855,29229,Late Delivery,1007.22,Refunded
1856,21335,Quality Issue,8960.47,Refunded
1857,24001,Customer Changed Mind,8320.67,Refunded
1858,49146,Late Delivery,14370.98,Refunded
1859,42414,Damaged,2525.86,Refunded
1860,28238,Wrong Product,7068.15,Refunded
1861,47285,Wrong Product,4660.62,Refunded
1862,17981,Late Delivery,23329.13,Refunded
1863,11126,Damaged,23917.13,Refunded
1864,22765,Damaged,20370.53,Refunded
1865,39852,Customer Changed Mind,27115.73,Refunded
1866,23462,Late Delivery,10616.6,Refunded
1867,12565,Late Delivery,14381.71,Refunded
1868,35558,Damaged,16945.61,Refunded
1869,14099,Damaged,16150.17,Refunded
1870,48319,Customer Changed Mind,3068.09,Refunded
1871,5354,Damaged,21987.88,Refunded
1872,8502,Damaged,13602.14,Refunded
1873,1850,Quality Issue,20085.63,Refunded
1874,6548,Quality Issue,25691.42,Refunded
1875,25323,Customer Changed Mind,6760.48,Refunded
1876,49119,Damaged,6270.18,Refunded
1877,34648,Customer Changed Mind,25147.65,Refunded
1878,38655,Customer Changed Mind,11721.47,Refunded
1879,30623,Late Delivery,11182.46,Refunded
1880,9946,Late Delivery,12415.23,Refunded
1881,41091,Customer Changed Mind,20946.46,Refunded
1882,7447,Damaged,9147.17,Refunded
1883,11336,Late Delivery,22216.25,Refunded
1884,12084,Wrong Product,1375.76,Refunded
1885,42971,Customer Changed Mind,2141.51,Refunded
1886,38462,Quality Issue,1618.56,Refunded
1887,9054,Damaged,19464.69,Refunded
1888,31924,Wrong Product,1726.21,Refunded
1889,5833,Damaged,4183.39,Refunded
1890,35795,Wrong Product,17615.17,Refunded
1891,46352,Quality Issue,28113.95,Refunded
1892,45310,Late Delivery,23020.99,Refunded
1893,19529,Customer Changed Mind,19752.92,Refunded
1894,49576,Late Delivery,2223.14,Refunded
1895,35357,Customer Changed Mind,24806.68,Refunded
1896,6174,Late Delivery,19613.78,Refunded
1897,24485,Quality Issue,7688.85,Refunded
1898,42714,Customer Changed Mind,20656.15,Refunded
1899,16657,Customer Changed Mind,12187.24,Refunded
1900,35638,Customer Changed Mind,5846.42,Refunded
1901,43227,Late Delivery,16512.66,Refunded
1902,40978,Wrong Product,9214.3,Refunded
1903,20561,Damaged,19113.25,Refunded
1904,2356,Damaged,19157.17,Refunded
1905,27123,Damaged,15439.99,Refunded
1906,24974,Customer Changed Mind,10333.97,Refunded
1907,37186,Damaged,1462.92,Refunded
1908,34194,Customer Changed Mind,23378.17,Refunded
1909,29548,Wrong Product,19282.92,Refunded
1910,45162,Late Delivery,12597.05,Refunded
1911,35190,Customer Changed Mind,23464.43,Refunded
1912,29602,Customer Changed Mind,2772.33,Refunded
1913,44894,Customer Changed Mind,19195.17,Refunded
1914,15324,Customer Changed Mind,23606.4,Refunded
1915,9095,Customer Changed Mind,11726.49,Refunded
1916,43445,Late Delivery,13979.8,Refunded
1917,33833,Customer Changed Mind,20943.96,Refunded
1918,7356,Wrong Product,8534.08,Refunded
1919,41305,Damaged,1098.49,Refunded
1920,16971,Late Delivery,21425.15,Refunded
1921,41069,Late Delivery,10261.15,Refunded
1922,23476,Quality Issue,15318.73,Refunded
1923,17912,Customer Changed Mind,18767.81,Refunded
1924,32773,Quality Issue,22311.22,Refunded
1925,41505,Quality Issue,1956.38,Refunded
1926,10863,Customer Changed Mind,9355.64,Refunded
1927,28231,Quality Issue,14313.48,Refunded
1928,39713,Customer Changed Mind,27924.25,Refunded
1929,42671,Quality Issue,26089.14,Refunded
1930,14415,Quality Issue,23101.33,Refunded
1931,4928,Customer Changed Mind,26332.31,Refunded
1932,7687,Wrong Product,19664.89,Refunded
1933,10050,Late Delivery,15216.4,Refunded
1934,36824,Customer Changed Mind,12006.83,Refunded
1935,30016,Late Delivery,5734.6,Refunded
1936,39666,Wrong Product,17847.06,Refunded
1937,1274,Damaged,18470.6,Refunded
1938,22857,Wrong Product,1900.8,Refunded
1939,2236,Wrong Product,11409.51,Refunded
1940,36745,Late Delivery,26534.98,Refunded
1941,37678,Wrong Product,16624.7,Refunded
1942,37728,Damaged,10196.53,Refunded
1943,13730,Quality Issue,4134.19,Refunded
1944,8637,Quality Issue,15255.48,Refunded
1945,38128,Customer Changed Mind,12869.06,Refunded
1946,2703,Wrong Product,1838.53,Refunded
1947,27157,Quality Issue,11512.2,Refunded
1948,5614,Late Delivery,2129.96,Refunded
1949,16508,Damaged,1380.34,Refunded
1950,7730,Customer Changed Mind,4036.28,Refunded
1951,30747,Wrong Product,14468.1,Refunded
1952,22368,Quality Issue,1895.19,Refunded
1953,30594,Late Delivery,28722.52,Refunded
1954,29596,Customer Changed Mind,12679.94,Refunded
1955,20059,Quality Issue,9197.3,Refunded
1956,44651,Damaged,4324.84,Refunded
1957,2517,Quality Issue,3070.2,Refunded
1958,32204,Damaged,3548.98,Refunded
1959,43656,Wrong Product,1535.13,Refunded
1960,46076,Customer Changed Mind,17742.0,Refunded
1961,10772,Quality Issue,10292.23,Refunded
1962,24856,Customer Changed Mind,22506.01,Refunded
1963,32807,Quality Issue,5655.1,Refunded
1964,10788,Damaged,8739.51,Refunded
1965,11857,Damaged,18152.67,Refunded
1966,26326,Late Delivery,21942.18,Refunded
1967,3907,Quality Issue,26014.57,Refunded
1968,19526,Wrong Product,6609.59,Refunded
1969,11776,Late Delivery,15270.77,Refunded
1970,35353,Damaged,26158.59,Refunded
1971,25625,Damaged,2443.25,Refunded
1972,26833,Wrong Product,26002.44,Refunded
1973,2095,Wrong Product,22543.3,Refunded
1974,39547,Wrong Product,2080.97,Refunded
1975,28180,Late Delivery,6024.77,Refunded
1976,34330,Late Delivery,5546.91,Refunded
1977,21454,Damaged,6934.98,Refunded
1978,42752,Customer Changed Mind,3141.54,Refunded
1979,18877,Quality Issue,15726.95,Refunded
1980,7168,Customer Changed Mind,18004.18,Refunded
1981,11556,Quality Issue,17628.68,Refunded
1982,45832,Damaged,16357.38,Refunded
1983,28928,Customer Changed Mind,8464.06,Refunded
1984,31637,Late Delivery,23396.79,Refunded
1985,5377,Quality Issue,3026.24,Refunded
1986,25158,Wrong Product,11309.27,Refunded
1987,36645,Quality Issue,20290.37,Refunded
1988,38645,Damaged,13289.7,Refunded
1989,39974,Quality Issue,19513.39,Refunded
1990,30269,Late Delivery,9687.33,Refunded
1991,46244,Damaged,2144.43,Refunded
1992,39297,Customer Changed Mind,9091.95,Refunded
1993,18028,Late Delivery,28831.76,Refunded
1994,31735,Customer Changed Mind,25188.51,Refunded
1995,24271,Quality Issue,26511.15,Refunded
1996,1,Customer Changed Mind,16674.16,Refunded
1997,21118,Late Delivery,11130.99,Refunded
1998,26579,Wrong Product,1917.78,Refunded
1999,21934,Damaged,14934.67,Refunded
2000,6525,Customer Changed Mind,10760.21,Refunded
2001,44192,Customer Changed Mind,3926.75,Refunded
2002,20737,Wrong Product,6392.01,Refunded
2003,21430,Late Delivery,16786.69,Refunded
2004,11066,Damaged,10635.42,Refunded
2005,1071,Damaged,20710.17,Refunded
2006,40038,Quality Issue,8831.89,Refunded
2007,48849,Wrong Product,5645.29,Refunded
2008,13478,Customer Changed Mind,562.01,Refunded
2009,45757,Late Delivery,13371.13,Refunded
2010,43121,Quality Issue,17939.47,Refunded
2011,4890,Late Delivery,10175.46,Refunded
2012,26510,Damaged,11803.9,Refunded
2013,36419,Wrong Product,7627.47,Refunded
2014,21316,Wrong Product,12414.14,Refunded
2015,13640,Wrong Product,7798.97,Refunded
2016,14135,Wrong Product,16348.5,Refunded
2017,45983,Quality Issue,24509.61,Refunded
2018,42305,Customer Changed Mind,24463.66,Refunded
2019,2766,Customer Changed Mind,18735.56,Refunded
2020,1857,Quality Issue,17591.19,Refunded
2021,13234,Quality Issue,14918.79,Refunded
2022,26742,Customer Changed Mind,14274.35,Refunded
2023,14377,Customer Changed Mind,21486.29,Refunded
2024,5557,Damaged,7457.79,Refunded
2025,49496,Quality Issue,19915.63,Refunded
2026,47446,Quality Issue,2049.54,Refunded
2027,13503,Wrong Product,1438.03,Refunded
2028,28695,Wrong Product,15384.5,Refunded
2029,2179,Quality Issue,17201.98,Refunded
2030,46699,Customer Changed Mind,24828.06,Refunded
2031,42909,Late Delivery,12646.27,Refunded
2032,22640,Quality Issue,27043.8,Refunded
2033,6448,Customer Changed Mind,11367.53,Refunded
2034,37375,Damaged,24296.55,Refunded
2035,47337,Damaged,15108.47,Refunded
2036,39688,Customer Changed Mind,27802.74,Refunded
2037,19712,Damaged,13866.08,Refunded
2038,26202,Customer Changed Mind,12309.97,Refunded
2039,21821,Wrong Product,20852.61,Refunded
2040,18669,Customer Changed Mind,17647.9,Refunded
2041,45945,Quality Issue,6615.36,Refunded
2042,42190,Customer Changed Mind,19294.29,Refunded
2043,47856,Customer Changed Mind,6144.98,Refunded
2044,17502,Late Delivery,14414.65,Refunded
2045,7433,Damaged,3162.07,Refunded
2046,24089,Damaged,20655.25,Refunded
2047,20027,Damaged,3342.11,Refunded
2048,13956,Customer Changed Mind,8034.43,Refunded
2049,39513,Wrong Product,21889.07,Refunded
2050,16220,Late Delivery,15044.09,Refunded
2051,16903,Wrong Product,7813.19,Refunded
2052,6767,Wrong Product,17273.08,Refunded
2053,29107,Wrong Product,13440.75,Refunded
2054,35755,Wrong Product,7130.33,Refunded
2055,41283,Wrong Product,10910.85,Refunded
2056,44304,Wrong Product,25302.29,Refunded
2057,6531,Customer Changed Mind,4926.98,Refunded
2058,17501,Late Delivery,13622.15,Refunded
2059,19363,Late Delivery,6083.78,Refunded
2060,15846,Customer Changed Mind,21346.83,Refunded
2061,7209,Late Delivery,17301.95,Refunded
2062,9036,Wrong Product,27701.18,Refunded
2063,28334,Customer Changed Mind,6504.88,Refunded
2064,12985,Wrong Product,22488.73,Refunded
2065,36847,Late Delivery,26146.16,Refunded
2066,10102,Customer Changed Mind,7717.51,Refunded
2067,1770,Quality Issue,22442.1,Refunded
2068,1606,Quality Issue,13845.41,Refunded
2069,14016,Late Delivery,22076.66,Refunded
2070,25131,Damaged,11162.59,Refunded
2071,49613,Wrong Product,18794.3,Refunded
2072,3340,Customer Changed Mind,20666.2,Refunded
2073,24162,Late Delivery,9679.09,Refunded
2074,21859,Late Delivery,7873.17,Refunded
2075,42801,Wrong Product,4316.14,Refunded
2076,48154,Late Delivery,20841.91,Refunded
2077,23374,Quality Issue,18771.3,Refunded
2078,21146,Damaged,5799.52,Refunded
2079,16072,Quality Issue,9718.15,Refunded
2080,34244,Late Delivery,4085.45,Refunded
2081,334,Damaged,10388.46,Refunded
2082,24609,Quality Issue,18245.06,Refunded
2083,45473,Late Delivery,18603.5,Refunded
2084,36451,Damaged,18357.09,Refunded
2085,48887,Quality Issue,16466.62,Refunded
2086,26468,Damaged,11761.02,Refunded
2087,28680,Quality Issue,2245.54,Refunded
2088,44547,Late Delivery,2980.37,Refunded
2089,15032,Customer Changed Mind,15966.74,Refunded
2090,3208,Quality Issue,28498.33,Refunded
2091,15531,Quality Issue,23710.75,Refunded
2092,10407,Late Delivery,20239.02,Refunded
2093,10576,Late Delivery,18130.03,Refunded
2094,23442,Damaged,17059.29,Refunded
2095,11634,Quality Issue,14364.91,Refunded
2096,43850,Customer Changed Mind,2205.61,Refunded
2097,4269,Wrong Product,23266.38,Refunded
2098,27687,Late Delivery,8893.05,Refunded
2099,31869,Damaged,10621.63,Refunded
2100,7251,Late Delivery,1319.1,Refunded
2101,4097,Customer Changed Mind,7120.43,Refunded
2102,18580,Late Delivery,24789.1,Refunded
2103,48757,Customer Changed Mind,6731.37,Refunded
2104,28422,Quality Issue,23189.35,Refunded
2105,17911,Wrong Product,3738.32,Refunded
2106,30518,Wrong Product,6313.71,Refunded
2107,47039,Damaged,9175.35,Refunded
2108,35251,Customer Changed Mind,3218.37,Refunded
2109,26220,Late Delivery,14479.94,Refunded
2110,31428,Damaged,14943.07,Refunded
2111,41653,Late Delivery,10599.46,Refunded
2112,10308,Late Delivery,14369.11,Refunded
2113,36432,Wrong Product,21111.03,Refunded
2114,4614,Wrong Product,11822.02,Refunded
2115,2673,Wrong Product,20934.46,Refunded
2116,12709,Damaged,25238.46,Refunded
2117,46839,Wrong Product,16165.57,Refunded
2118,37074,Wrong Product,10930.11,Refunded
2119,8560,Wrong Product,23818.26,Refunded
2120,17305,Wrong Product,3505.15,Refunded
2121,26422,Late Delivery,6091.28,Refunded
2122,750,Wrong Product,2238.07,Refunded
2123,15436,Late Delivery,8497.11,Refunded
2124,9396,Late Delivery,13971.39,Refunded
2125,11172,Damaged,7549.19,Refunded
2126,3420,Customer Changed Mind,1018.85,Refunded
2127,40868,Damaged,1049.33,Refunded
2128,32646,Quality Issue,17483.79,Refunded
2129,24552,Late Delivery,1076.18,Refunded
2130,3145,Late Delivery,14916.8,Refunded
2131,20079,Wrong Product,14520.03,Refunded
2132,39240,Quality Issue,25132.24,Refunded
2133,15591,Quality Issue,20805.75,Refunded
2134,34755,Customer Changed Mind,5144.85,Refunded
2135,26506,Customer Changed Mind,4519.6,Refunded
2136,33449,Late Delivery,13681.86,Refunded
2137,35645,Customer Changed Mind,7210.53,Refunded
2138,7558,Quality Issue,19300.24,Refunded
2139,39925,Damaged,15479.93,Refunded
2140,36728,Quality Issue,17877.82,Refunded
2141,16648,Quality Issue,711.28,Refunded
2142,28975,Late Delivery,10385.71,Refunded
2143,8830,Late Delivery,12220.87,Refunded
2144,20594,Wrong Product,18611.56,Refunded
2145,1961,Customer Changed Mind,11010.08,Refunded
2146,30160,Damaged,3538.81,Refunded
